node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,46144.32154918188,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,64271.197337558784,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,46913.903634199014,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,11022.86401339407,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,103307.97151629983,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,86262.4696474306,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,57424.532714765366,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,89604.66855803663,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,74007.55225971703,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,52733.17424920953,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,67238.18238528988,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,109657.78684409457,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
