node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,32298.530668758984,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,41428.223531678734,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,56602.67130947309,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,18325.827173032358,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,94257.8077408451,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,93191.6140315592,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,82507.1281589643,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,46143.429934253414,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,44660.632745962204,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,36320.905825213136,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,29905.577444410494,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,154964.33445536921,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
