node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,52984.175227306434,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,101432.24098872654,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,55559.677491736205,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,18256.961629249217,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,71558.38420441236,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,111990.50550973497,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,37029.02875241049,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,52697.98975349495,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,55076.00058914323,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,103973.8719982949,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,53026.78026590682,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,133135.11899586662,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
