node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,61914.533010376515,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,113593.82721030481,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,74671.94265624456,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,24449.200222344058,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,103672.60288712912,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,106338.27439760778,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,71028.33619684973,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,87024.12507584147,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,71819.36364391346,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,82316.75009183491,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,46568.77428684382,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,176490.766341222,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
