node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,64411.51054396997,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,60055.97196603852,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,71840.06200394483,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,28214.06012785586,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,66493.22383124252,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,75693.75014490465,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,54667.64693588086,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,83550.84613023125,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,69728.58455274881,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,85171.7937515406,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,86060.49758356974,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,92961.06812941733,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
