node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,54782.77689216997,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,62061.30539946293,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,29957.819098691827,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21003.10497725221,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,39241.21139630054,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,107385.18683050251,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,51668.21632235545,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,86392.82534451997,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,71010.71035135735,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,68128.72279562241,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,57237.031883826974,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,162700.03581420338,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
