node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,61189.87732899447,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,111124.12131122766,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,64986.143081561626,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,11006.245301442244,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,89996.16647158048,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,76209.54587483936,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,56499.61831663923,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,90756.97620037071,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,31495.16930820716,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,97024.56516176666,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,48522.7009129856,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,79964.3897323605,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
