node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,44883.92208251114,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,66977.69204864938,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,46695.040826683864,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,12386.627476513882,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,78381.8818297777,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,100969.11350744542,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,108347.54484586921,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,94720.31496698178,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,41810.32975104084,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,94139.72004090615,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,42515.82690196601,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,162488.2815764319,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
