node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,80177.07472180482,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,60977.793427620374,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,77855.82901993055,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19408.16926655395,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,42123.375632703785,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,82524.11541729743,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,58184.163817720335,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,39163.94950931476,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,51885.4713252022,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,52624.44135058288,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,86597.05567003388,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,79417.3792491104,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
