node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,39646.81004150677,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,91447.03172156154,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,82256.67066581553,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,25313.113953055785,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,42826.06092740202,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,42037.54179571226,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,102585.57747994925,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,38373.39880105991,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,89475.55632126593,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,92699.00069268458,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,66857.94466868884,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,106074.34278286637,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
