node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,68308.46732395326,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,63801.4361992923,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,35204.87264074936,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19807.778168587785,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,81964.15586721254,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,39544.36311008837,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,84650.81102129757,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,55877.00508325016,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,75867.8636645264,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,71785.27317836469,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,52495.81707036997,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,154870.4140489403,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
