node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,49028.7127825334,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,78871.66596585282,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,52708.146922032734,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,12959.09309472254,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,75936.93156965682,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,103036.47357501154,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,52948.7634416464,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,44786.56123896089,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,35098.45296315604,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,84302.44339682454,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,45842.67160420457,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,69797.35278595236,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
