node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,84193.35300583851,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,41702.360979298785,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,41569.42377784182,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,24578.002947160192,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,107378.28265818486,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,107169.72617129848,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,37330.063136101904,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,41490.41133543147,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,87947.04554042834,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,36681.54476538562,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,67454.89131829758,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,117341.94006826301,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
