node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,74417.77778646853,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,77479.74297998777,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,45928.684892836056,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19031.475336577845,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,50725.359316549584,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,56244.238182005975,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,49771.325861508674,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,88831.05120329,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,85097.82686521715,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,84445.64435268316,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,55145.24350920562,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,174887.657193511,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
