node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,35746.735516285975,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,73414.92279962415,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,85606.31810781872,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,27375.373988586845,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,54396.78593564174,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,71094.66487346574,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,108457.44902670475,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,35931.77352586347,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,67394.61510613185,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,85674.06870979673,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,30379.230136405866,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,163453.14604405512,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
