node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,82818.82850099471,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,50838.89806999701,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,52886.167840286915,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,25595.394034626086,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,50197.647674688465,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,102732.63921048408,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,65287.05155026489,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,48148.53104435657,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,42422.263423263495,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,43087.17797649121,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,41947.17093496323,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,76941.2692026745,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
