node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,84105.7609459905,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,99054.94234986477,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,79722.78075893274,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,32102.049194762036,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,106711.93988817265,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,48110.77302865232,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,92354.70448691378,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,80198.40573919714,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,73491.81407967824,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,69606.00983891667,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,32662.013969010502,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,165035.23550180395,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
