node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,38330.87833619766,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,43351.159466076795,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,83289.73159025451,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,20537.176619750513,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,90120.63445096966,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,55517.47898624286,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,84234.39165081391,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,61960.13500227408,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,74480.09305524753,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,73791.22785756404,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,79749.84940485984,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,142120.15637880538,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
