node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,71338.37431770118,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,105273.93308884771,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,60256.815468691195,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,30992.11011078401,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,97260.19081978263,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,100604.21137108549,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,61653.81269402841,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,82693.73535804969,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,66734.25756620546,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,82296.60404022963,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,88440.46030130045,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,157166.04554789915,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
