node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,47133.45387820878,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,84882.7820939572,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,40972.35229663403,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,32653.058612322333,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,59427.68220455231,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,98240.86383807498,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,71573.9194266725,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,58024.8517914683,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,31800.923963732937,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,83109.07936845525,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,30739.47727774077,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,172116.3799498138,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
