node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,88456.83839196138,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,110560.78562027962,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,87800.29425383869,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,21002.019772918782,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,93831.09373004493,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,64857.12304020155,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,103155.59438965155,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,58794.831633854235,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,85442.38450105199,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,106267.97779482142,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,41352.80289675414,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,189014.61408193543,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
