node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,67500.87170609474,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,91497.53860825863,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,84134.02402312058,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,16093.417441091455,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,83051.34212237615,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,45551.601741252016,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,46503.49746944715,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,41208.29022480763,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,79678.63188651676,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,65008.76571551031,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,55242.47695569034,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,106588.58336561518,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
