node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,46621.606634650045,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,50995.30958070858,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,67124.31209153756,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,18266.26959908569,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,57401.474230538435,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,68854.78751849444,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,81824.72230790276,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,86320.96552159074,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,42260.707240108735,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,50519.8667760582,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,56713.96077543495,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,102703.80391784047,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
