node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,70684.02648026399,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,72216.85905420293,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,62274.15397539056,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,19715.050344654854,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,47217.54078653012,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,56399.84484802605,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,71089.91740571876,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,52037.77289600424,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,69730.17221094231,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,79754.85376642672,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,82146.74406548012,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,70725.31679352798,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
