node,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
AUS,75335.53979633159,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
AUT,64349.139843913326,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000
BRA,71796.38881164967,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
CHN,26364.810855867374,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
CZE,51601.3482082661,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
DEU,78456.99979540597,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
ITA,53605.92220226377,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
JPN,57768.782815910454,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
KOR,68933.46719936102,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000
ROE,64104.35673843272,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
ROW,86671.06016981669,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000
USA,89437.41002795391,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000
