technology,carrier,node,time_operation,value_scenario_MC1,value_scenario_MC2,value_scenario_MC3,value_scenario_MC4,value_scenario_MC5,value_scenario_MC6,value_scenario_MC7,value_scenario_MC8,value_scenario_MC9
Copper_mining,Copper_ore,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,ROE,0,343.1,343.1,339.02625,0.0,0.0,0.0,0.0,343.1,343.1
Copper_mining,Copper_ore,ROE,1,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_mining,Copper_ore,ROE,2,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_mining,Copper_ore,ROE,3,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_mining,Copper_ore,ROE,4,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_mining,Copper_ore,ROE,5,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_mining,Copper_ore,ROE,6,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_mining,Copper_ore,ROE,7,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_mining,Copper_ore,ROE,8,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_mining,Copper_ore,ROE,9,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_mining,Copper_ore,ROE,10,343.1,343.1,343.1,0.0,0.0,0.0,93.33799940749978,343.1,343.1
Copper_mining,Copper_ore,ROE,11,343.1,343.1,343.1,0.0,0.0,0.0,258.21675186625,343.1,343.1
Copper_mining,Copper_ore,ROE,12,343.1,343.1,343.1,97.52187499999982,14.521875000000023,97.52187499999991,343.1,343.1,343.1
Copper_mining,Copper_ore,ROE,13,343.1,343.1,343.1,229.3005,146.30049999999974,229.30050000000006,343.1,343.1,343.1
Copper_mining,Copper_ore,ROW,0,0.0,0.0,0.0,612.0262499999999,209.02624999999995,292.02624999999983,612.02625,0.0,78.92624999999998
Copper_mining,Copper_ore,ROW,1,46.71649446374996,0.0,46.71649446374995,662.8164944637501,259.81649446375,342.81649446374996,662.8164944637501,0.0,129.71649446375
Copper_mining,Copper_ore,ROW,2,103.31071618624999,56.310716186249934,103.31071618625,719.41071618625,316.41071618625,399.41071618625,719.4107161862502,0.0,186.31071618625003
Copper_mining,Copper_ore,ROW,3,166.5125111475,119.51251114749991,166.51251114749994,782.6125111475,379.61251114749996,462.6125111475,782.6125111475,36.51251114749995,249.5125111475
Copper_mining,Copper_ore,ROW,4,237.24849260374995,190.24849260374987,237.24849260374995,853.34849260375,450.34849260375006,533.34849260375,853.3484926037497,107.2484926037499,320.2484926037499
Copper_mining,Copper_ore,ROW,5,316.58819021125,269.58819021124987,316.58819021125,932.68819021125,529.68819021125,612.6881902112499,932.68819021125,186.58819021124998,399.58819021125004
Copper_mining,Copper_ore,ROW,6,405.76713609750004,358.76713609749993,405.76713609750004,1021.8671360974998,618.8671360975,701.8671360975,1021.8671360975,275.76713609749993,488.7671360975
Copper_mining,Copper_ore,ROW,7,506.213865695,459.2138656949999,506.21386569499987,1122.313865695,719.313865695,802.313865695,1122.313865695,376.213865695,589.213865695
Copper_mining,Copper_ore,ROW,8,619.5812744374999,572.5812744374999,619.5812744375,1235.6812744374995,832.6812744375001,915.6812744375,1235.6812744375,489.58127443750016,702.5812744375
Copper_mining,Copper_ore,ROW,9,747.7833779312499,700.78337793125,747.7833779312498,1363.88337793125,960.88337793125,1043.88337793125,1363.8833779312497,617.7833779312499,830.7833779312499
Copper_mining,Copper_ore,ROW,10,893.0379994074999,846.0379994074998,893.0379994074998,1415.8,1106.1379994075,1189.1379994074998,1415.8,763.0379994074999,976.0379994075
Copper_mining,Copper_ore,ROW,11,1057.9167518662498,1010.91675186625,1057.9167518662498,1415.8,1271.01675186625,1354.0167518662502,1415.8,927.91675186625,1140.9167518662503
Copper_mining,Copper_ore,ROW,12,1217.2218750000002,1170.2218750000002,1217.221875,1415.8,1415.8,1415.8,1415.8,1087.221875,1300.221875
Copper_mining,Copper_ore,ROW,13,1349.0004999999999,1302.0005,1349.0005,1415.8,1415.8,1415.8,1415.8,1219.0004999999999,1415.8
Copper_mining,Copper_ore,USA,0,0.0,130.0,0.0,0.0,130.0,130.0,0.0,78.92624999999998,0.0
Copper_mining,Copper_ore,USA,1,0.0,130.0,0.0,0.0,130.0,130.0,0.0,129.71649446374994,0.0
Copper_mining,Copper_ore,USA,2,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_mining,Copper_ore,USA,3,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_mining,Copper_ore,USA,4,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_mining,Copper_ore,USA,5,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_mining,Copper_ore,USA,6,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_mining,Copper_ore,USA,7,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_mining,Copper_ore,USA,8,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_mining,Copper_ore,USA,9,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_mining,Copper_ore,USA,10,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_mining,Copper_ore,USA,11,0.0,130.0,0.0,68.21675186624998,130.0,130.0,0.0,130.0,0.0
Copper_mining,Copper_ore,USA,12,0.0,130.0,0.0,130.0,130.0,130.0,0.0,130.0,0.0
Copper_mining,Copper_ore,USA,13,0.0,130.0,0.0,130.0,130.0,130.0,16.200499999999863,130.0,0.0
Copper_refinement,Copper,AUS,0,78.92624999999997,0.0,83.0,0.0,83.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,1,83.0,0.0,83.0,0.0,83.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUS,2,83.0,0.0,83.0,0.0,83.0,0.0,0.0,56.31071618625,0.0
Copper_refinement,Copper,AUS,3,83.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,0.0
Copper_refinement,Copper,AUS,4,83.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,0.0
Copper_refinement,Copper,AUS,5,83.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,0.0
Copper_refinement,Copper,AUS,6,83.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,0.0
Copper_refinement,Copper,AUS,7,83.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,0.0
Copper_refinement,Copper,AUS,8,83.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,0.0
Copper_refinement,Copper,AUS,9,83.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,0.0
Copper_refinement,Copper,AUS,10,83.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,0.0
Copper_refinement,Copper,AUS,11,83.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,0.0
Copper_refinement,Copper,AUS,12,83.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,0.0
Copper_refinement,Copper,AUS,13,83.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,16.2004999999999
Copper_refinement,Copper,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CHN,0,190.0,138.92625,190.0,0.0,190.0,190.0,0.0,190.0,190.0
Copper_refinement,Copper,CHN,1,190.0,189.71649446374997,190.0,0.0,190.0,190.0,0.0,190.0,190.0
Copper_refinement,Copper,CHN,2,190.0,190.0,190.0,0.0,190.0,190.0,0.0,190.0,190.0
Copper_refinement,Copper,CHN,3,190.0,190.0,190.0,0.0,190.0,190.0,0.0,190.0,190.0
Copper_refinement,Copper,CHN,4,190.0,190.0,190.0,0.0,190.0,190.0,0.0,190.0,190.0
Copper_refinement,Copper,CHN,5,190.0,190.0,190.0,0.0,190.0,190.0,0.0,190.0,190.0
Copper_refinement,Copper,CHN,6,190.0,190.0,190.0,0.0,190.0,190.0,0.0,190.0,190.0
Copper_refinement,Copper,CHN,7,190.0,190.0,190.0,0.0,190.0,190.0,0.0,190.0,190.0
Copper_refinement,Copper,CHN,8,190.0,190.0,190.0,0.0,190.0,190.0,0.0,190.0,190.0
Copper_refinement,Copper,CHN,9,190.0,190.0,190.0,0.0,190.0,190.0,0.0,190.0,190.0
Copper_refinement,Copper,CHN,10,190.0,190.0,190.0,93.33799940749975,190.0,190.0,0.0,190.0,190.0
Copper_refinement,Copper,CHN,11,190.0,190.0,190.0,190.0,190.0,190.0,0.0,190.0,190.0
Copper_refinement,Copper,CHN,12,190.0,190.0,190.0,190.0,190.0,190.0,74.421875,190.0,190.0
Copper_refinement,Copper,CHN,13,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
Copper_refinement,Copper,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_refinement,Copper,ROE,0,343.1,343.1,339.02625,0.0,0.0,0.0,0.0,343.1,343.1
Copper_refinement,Copper,ROE,1,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_refinement,Copper,ROE,2,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_refinement,Copper,ROE,3,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_refinement,Copper,ROE,4,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_refinement,Copper,ROE,5,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_refinement,Copper,ROE,6,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_refinement,Copper,ROE,7,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_refinement,Copper,ROE,8,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_refinement,Copper,ROE,9,343.1,343.1,343.1,0.0,0.0,0.0,0.0,343.1,343.1
Copper_refinement,Copper,ROE,10,343.1,343.1,343.1,0.0,0.0,0.0,93.33799940749978,343.1,343.1
Copper_refinement,Copper,ROE,11,343.1,343.1,343.1,0.0,0.0,0.0,258.21675186625,343.1,343.1
Copper_refinement,Copper,ROE,12,343.1,343.1,343.1,97.52187499999982,14.521875000000023,97.52187499999991,343.1,343.1,343.1
Copper_refinement,Copper,ROE,13,343.1,343.1,343.1,229.3005,146.30049999999974,229.30050000000006,343.1,343.1,343.1
Copper_refinement,Copper,ROW,0,0.0,0.0,0.0,612.0262499999999,209.02624999999995,292.02624999999983,612.02625,0.0,78.92624999999998
Copper_refinement,Copper,ROW,1,46.71649446374996,0.0,46.71649446374995,662.8164944637501,259.81649446375,342.81649446374996,662.8164944637501,0.0,129.71649446375
Copper_refinement,Copper,ROW,2,103.31071618624999,56.310716186249934,103.31071618625,719.41071618625,316.41071618625,399.41071618625,719.4107161862502,0.0,186.31071618625003
Copper_refinement,Copper,ROW,3,166.5125111475,119.51251114749991,166.51251114749994,782.6125111475,379.61251114749996,462.6125111475,782.6125111475,36.51251114749995,249.5125111475
Copper_refinement,Copper,ROW,4,237.24849260374995,190.24849260374987,237.24849260374995,853.34849260375,450.34849260375006,533.34849260375,853.3484926037497,107.2484926037499,320.2484926037499
Copper_refinement,Copper,ROW,5,316.58819021125,269.58819021124987,316.58819021125,932.68819021125,529.68819021125,612.6881902112499,932.68819021125,186.58819021124998,399.58819021125004
Copper_refinement,Copper,ROW,6,405.76713609750004,358.76713609749993,405.76713609750004,1021.8671360974998,618.8671360975,701.8671360975,1021.8671360975,275.76713609749993,488.7671360975
Copper_refinement,Copper,ROW,7,506.213865695,459.2138656949999,506.21386569499987,1122.313865695,719.313865695,802.313865695,1122.313865695,376.213865695,589.213865695
Copper_refinement,Copper,ROW,8,619.5812744374999,572.5812744374999,619.5812744375,1235.6812744374995,832.6812744375001,915.6812744375,1235.6812744375,489.58127443750016,702.5812744375
Copper_refinement,Copper,ROW,9,747.7833779312499,700.78337793125,747.7833779312498,1363.88337793125,960.88337793125,1043.88337793125,1363.8833779312497,617.7833779312499,830.7833779312499
Copper_refinement,Copper,ROW,10,893.0379994074999,846.0379994074998,893.0379994074998,1415.8,1106.1379994075,1189.1379994074998,1415.8,763.0379994074999,976.0379994075
Copper_refinement,Copper,ROW,11,1057.9167518662498,1010.91675186625,1057.9167518662498,1415.8,1271.01675186625,1354.0167518662502,1415.8,927.91675186625,1140.9167518662503
Copper_refinement,Copper,ROW,12,1217.2218750000002,1170.2218750000002,1217.221875,1415.8,1415.8,1415.8,1415.8,1087.221875,1300.221875
Copper_refinement,Copper,ROW,13,1349.0004999999999,1302.0005,1349.0005,1415.8,1415.8,1415.8,1415.8,1219.0004999999999,1415.8
Copper_refinement,Copper,USA,0,0.0,130.0,0.0,0.0,130.0,130.0,0.0,78.92624999999998,0.0
Copper_refinement,Copper,USA,1,0.0,130.0,0.0,0.0,130.0,130.0,0.0,129.71649446374994,0.0
Copper_refinement,Copper,USA,2,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_refinement,Copper,USA,3,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_refinement,Copper,USA,4,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_refinement,Copper,USA,5,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_refinement,Copper,USA,6,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_refinement,Copper,USA,7,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_refinement,Copper,USA,8,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_refinement,Copper,USA,9,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_refinement,Copper,USA,10,0.0,130.0,0.0,0.0,130.0,130.0,0.0,130.0,0.0
Copper_refinement,Copper,USA,11,0.0,130.0,0.0,68.21675186624998,130.0,130.0,0.0,130.0,0.0
Copper_refinement,Copper,USA,12,0.0,130.0,0.0,130.0,130.0,130.0,0.0,130.0,0.0
Copper_refinement,Copper,USA,13,0.0,130.0,0.0,130.0,130.0,130.0,16.200499999999863,130.0,0.0
HEX_manufacturing,HEX,AUS,0,1.3,2.11,2.6,2.11,2.7,2.21,0.0,2.11,0.0
HEX_manufacturing,HEX,AUS,1,1.4,2.2,2.6,2.2,2.7,2.3,0.0,2.2,0.0
HEX_manufacturing,HEX,AUS,2,1.9,2.4,2.6,2.4,2.7,2.4,2.0,2.3,1.0
HEX_manufacturing,HEX,AUS,3,2.0,2.5,2.7,2.5,2.7,2.4,2.5,2.4,1.0
HEX_manufacturing,HEX,AUS,4,2.4,2.6,2.7,2.6,2.7,2.6,2.5,2.5,2.0
HEX_manufacturing,HEX,AUS,5,2.4,2.7,2.7,2.7,2.7,2.7,2.7,2.6,2.7
