location,commodity,time_operation,opex_production,amount_produced,production_cost_per_unit,opex_transport,amount_imported,per_unit_import_cost,weighted_cost_per_unit,total_cost,production_to_import_ratio,scenario
AUS,Compressor,7,68640.0,1.3,52800.0,49464.00576,1.5,81976.00384,34907.90926530613,97742.14594285715,0.8666666666666667,
AUS,Compressor,8,67990.0,1.3,52300.0,52761.606144,1.6,81476.00383999999,35311.007114197375,102401.9206311724,0.8125,
AUS,Compressor,9,67470.0,1.3,51900.0,56059.206527999995,1.7,80876.00384,35715.850121955555,107147.55036586667,0.7647058823529412,
AUS,Compressor,10,66820.0,1.3,51400.0,36848.854152,1.8,45671.58564,24437.24635521332,75755.4637011613,0.7222222222222222,
AUS,Compressor,11,124950.0,2.45,103102.04081632652,17400.847793999994,0.85,45371.58564,59839.39124195592,197469.99109845454,2.882352941176471,
AUS,Compressor,12,130795.0,2.59,56499.99999999999,16581.9843684,0.81,45171.58564,35349.88990816643,120189.62568776585,3.1975308641975304,
AUS,Compressor,13,137274.0,2.74,56176.64233576643,15558.405086399996,0.7599999999999998,44871.585640000005,36544.456152299106,127905.59653304688,3.605263157894738,
AUS,Copper,0,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,0,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,1,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,1,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,2,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,2,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,3,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,3,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,4,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,4,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,5,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,5,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,6,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,6,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,7,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,7,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,8,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,8,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,9,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,9,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,10,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,10,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,11,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,11,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,12,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,12,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,13,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper,13,0.0,0.0,,0.0,0.0,,,0.0,,
AUS,Copper_ore,0,0.0,0.0,,31.143056112188,10.480775,2.97144592,2.97144592,31.143056112188,0.0,
AUS,Copper_ore,1,0.0,0.0,,31.143056112188,10.480775,2.97144592,2.97144592,31.143056112188,0.0,
AUS,Copper_ore,2,0.0,0.0,,31.143056112188,10.480775,2.97144592,2.97144592,31.143056112188,0.0,
AUS,Copper_ore,3,0.0,0.0,,34.6674881179,11.666875,2.9714459200000003,2.9714459200000003,34.6674881179,0.0,
AUS,Copper_ore,4,0.0,0.0,,17.318477630849998,12.075875,1911.0002585308189,1911.0002585308189,23077.000246985852,0.0,
AUS,Copper_ore,5,0.0,0.0,,17.90464514245,12.484875,1911.000226880722,1911.000226880722,23858.598957577455,0.0,
AUS,Copper_ore,6,0.0,0.0,,41.632365575390004,12.893875,3056.20272823805,3056.20272823805,39406.29595256039,0.0,
AUS,Copper_ore,7,0.0,0.0,,42.95219839947,13.302874999999998,3056.202670648598,3056.202670648598,40656.28210230447,0.0,
AUS,Copper_ore,8,0.0,0.0,,44.272031223549995,13.711875,3056.2026164947215,3056.2026164947215,41906.268252048554,0.0,
AUS,Copper_ore,9,0.0,0.0,,45.591864047630004,14.120875,3056.2025654778918,3056.2025654778918,43156.25440179263,0.0,
AUS,Copper_ore,10,0.0,0.0,,46.91169687171001,14.529875,3056.202517333199,3056.202517333199,44406.24055153671,0.0,
AUS,Copper_ore,11,0.0,0.0,,54.83492922103499,16.9851875,3056.2022770501376,3056.2022770501376,51910.16871362353,0.0,
AUS,Copper_ore,12,0.0,0.0,,56.79797886090901,17.5935125,3056.2022278845343,3056.2022278845343,53769.332098814404,0.0,
AUS,Copper_ore,13,0.0,0.0,,58.806972559054,18.216075,3056.202180968187,3056.202180968187,55672.00814368006,0.0,
AUS,HEX,0,81432.0,2.7,30159.999999999996,0.0,0.0,,30159.999999999996,81432.0,,
AUS,HEX,1,80190.0,2.7,29699.999999999996,0.0,0.0,,29699.999999999996,80190.0,,
AUS,HEX,2,78030.0,2.7,28899.999999999996,0.0,0.0,,28899.999999999996,78030.0,,
AUS,HEX,3,77220.0,2.7,28599.999999999996,0.0,0.0,,28599.999999999996,77220.0,,
AUS,HEX,4,76140.0,2.7,28199.999999999996,0.0,0.0,,28199.999999999996,76140.0,,
AUS,HEX,5,75060.0,2.7,27799.999999999996,0.0,0.0,,27799.999999999996,75060.0,,
AUS,HEX,6,73980.0,2.7,27400.0,0.0,0.0,,27400.0,73980.0,,
AUS,HEX,7,75600.0,2.8,29142.85714285714,0.0,0.0,,29142.85714285714,81599.99999999999,,
AUS,HEX,8,160200.0,6.0,58700.0,0.0,0.0,,58700.0,352200.0,,
AUS,HEX,9,157800.0,6.0,26300.0,0.0,0.0,,26300.0,157800.0,,
AUS,HEX,10,182000.0,7.0,34571.42857142857,0.0,0.0,,34571.42857142857,242000.0,,
AUS,HEX,11,179200.0,7.0,25600.0,0.0,0.0,,25600.0,179200.0,,
AUS,HEX,12,202400.0,8.0,32800.0,0.0,0.0,,32800.0,262400.0,,
AUS,HEX,13,224100.0,9.0,31566.666666666668,0.0,0.0,,31566.666666666668,284100.0,,
AUS,HP,0,127036.730332,2.11,60206.98120000001,304517.63381,8.45,90050.74576598227,60063.48889782115,634270.4427609913,0.24970414201183433,
AUS,HP,1,126614.730332,2.11,60006.98120000001,319739.91174152005,8.8724,88081.91811335723,59702.63134446488,655678.1784774511,0.23781614895631392,
AUS,HP,2,126403.730332,2.11,59906.98120000001,335571.08079030085,9.311696,85861.45404156078,59112.73091053838,675167.6421899726,0.2265967445672625,
AUS,HP,3,143296.75488,2.4,73409.4812,341584.6013250472,9.478564,82885.98023999999,55772.94481891694,662502.4944999734,0.2532029113270744,
AUS,HP,4,148767.45299999998,2.5,64042.981199999995,378539.52382455417,9.853706000000003,86316.60376806113,57538.76668408145,710817.0072177373,0.2537116492008184,
AUS,HP,5,154198.15112,2.6,63668.519661538456,382892.78385248565,10.247855,84474.3830580975,56351.382137542634,723994.3867527378,0.25371163038509037,
AUS,HP,6,159588.84923999998,2.7,63306.98119999999,387592.053345264,10.661769,82631.87520680633,55196.1468401115,737518.1637676497,0.2532412773152373,
AUS,HP,7,165219.54736,2.8,63056.981199999995,399881.7476141911,11.096240000000002,81785.98043572747,54707.8796687564,760233.8257681596,0.2523377288162476,
AUS,HP,8,170540.24547999998,2.9,62717.326027586205,438879.3064583382,11.552089,84518.33495026012,56527.46417712193,816939.943232078,0.25103684710185314,
AUS,HP,9,175820.9436,3.0,62386.9812,527153.081585634,12.030173,92965.36701726486,62043.040665579065,932517.6346496885,0.24937297244187595,
AUS,HP,10,181371.64172,3.1,62165.04571612903,586827.8042177114,12.53138,97854.60415008295,65335.38766947579,1021282.2721088905,0.24737897980908727,
AUS,HP,11,192413.03796,3.3,65179.70847272727,611136.8718568169,12.956634999999999,98057.17036485756,64973.561713385294,1056251.4774244793,0.2546957601259895,
AUS,HP,12,197563.73608,3.4,61442.27531764706,640902.2670977671,13.5069,98138.38078909913,65120.58377247374,1100987.1977828364,0.2517231933308161,
AUS,HP,13,203024.4342,3.5,61246.98120000468,347197.21647337364,6.726352999999996,103569.60242633907,51981.72736262804,531583.4935599931,0.5203414093789015,
AUS,Iron,0,1889.5463205522624,53.724720000000005,35.170891919999995,0.0,0.0,,35.170891919999995,1889.5463205522624,,
AUS,Iron,1,1889.5463205522624,53.724720000000005,35.170891919999995,0.0,0.0,,35.170891919999995,1889.5463205522624,,
AUS,Iron,2,1889.5463205522624,53.724720000000005,35.170891919999995,0.0,0.0,,35.170891919999995,1889.5463205522624,,
AUS,Iron,3,2076.7286210218563,59.04680000000001,35.170891919999995,0.0,0.0,,35.170891919999995,2076.7286210218563,,
AUS,Iron,4,2141.27424187344,60.882000000000005,35.17089192,0.0,0.0,,35.17089192,2141.27424187344,,
AUS,Iron,5,2205.819862725024,62.717200000000005,35.170891919999995,0.0,0.0,,35.170891919999995,2205.819862725024,,
AUS,Iron,6,2270.3654835766088,64.55240000000002,35.17089192,0.0,0.0,,35.17089192,2270.3654835766088,,
AUS,Iron,7,2334.911104428192,66.3876,35.17089192,0.0,0.0,,35.17089192,2334.911104428192,,
AUS,Iron,8,2399.4567252797756,68.22279999999999,35.170891919999995,0.0,0.0,,35.170891919999995,2399.4567252797756,,
AUS,Iron,9,2464.0023461313604,70.058,35.17089192,0.0,0.0,,35.17089192,2464.0023461313604,,
AUS,Iron,10,2528.547966982944,71.89320000000001,35.17089192,0.0,0.0,,35.17089192,2528.547966982944,,
AUS,Iron,11,3124.392115356432,88.83460000000001,35.170891919999995,0.0,0.0,,35.170891919999995,3124.392115356432,,
AUS,Iron,12,3245.759829193968,92.2854,35.17089192,0.0,0.0,,35.17089192,3245.759829193968,,
AUS,Iron,13,3371.186263959072,95.85160000000002,35.170891919999995,0.0,0.0,,35.170891919999995,3371.186263959072,,
AUS,Nickel,0,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,0,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,1,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,1,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,2,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,2,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,3,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,3,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,4,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,4,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,5,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,5,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,6,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,6,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,7,0.0,0.0,,11.4312596832,3.36,3959.4050206200013,3959.4050206200013,13303.600869283204,0.0,
AUS,Nickel,7,0.0,0.0,,11.4312596832,3.36,3959.4050206200013,3959.4050206200013,13303.600869283204,0.0,
AUS,Nickel,8,0.0,0.0,,24.902791343999997,7.2,3972.0835243533343,3972.0835243533343,28599.001375344007,0.0,
AUS,Nickel,8,0.0,0.0,,24.902791343999997,7.2,3972.0835243533343,3972.0835243533343,28599.001375344007,0.0,
AUS,Nickel,9,0.0,0.0,,26.12449598399999,7.199999999999999,4010.1190355533345,4010.1190355533345,28872.857055984005,0.0,
AUS,Nickel,9,0.0,0.0,,26.12449598399999,7.199999999999999,4010.1190355533345,4010.1190355533345,28872.857055984005,0.0,
AUS,Nickel,10,0.0,0.0,,31.428793367999994,8.399999999999999,4035.4760430200013,4035.4760430200013,33897.998761368006,0.0,
AUS,Nickel,10,0.0,0.0,,31.428793367999994,8.399999999999999,4035.4760430200013,4035.4760430200013,33897.998761368006,0.0,
AUS,Nickel,11,0.0,0.0,,32.650498008,8.4,4068.077909762858,4068.077909762858,34171.85444200801,0.0,
AUS,Nickel,11,0.0,0.0,,32.650498008,8.4,4068.077909762858,4068.077909762858,34171.85444200801,0.0,
AUS,Nickel,12,0.0,0.0,,39.17650003199999,9.600000000000001,4111.54706542,4111.54706542,39470.851828032006,0.0,
AUS,Nickel,12,0.0,0.0,,39.17650003199999,9.600000000000001,4111.54706542,4111.54706542,39470.851828032006,0.0,
AUS,Nickel,13,0.0,0.0,,45.70250205599999,10.8,4145.356408708889,4145.356408708889,44769.849214056005,0.0,
AUS,Nickel,13,0.0,0.0,,45.70250205599999,10.8,4145.356408708889,4145.356408708889,44769.849214056005,0.0,
AUS,Refrigerant,0,0.0,0.0,,18134.1456375625,1.2000624999999998,15111.001,15111.001,18134.1456375625,0.0,
AUS,Refrigerant,1,0.0,0.0,,18134.1456375625,1.2000624999999998,15111.001,15111.001,18134.1456375625,0.0,
AUS,Refrigerant,2,0.0,0.0,,18134.1456375625,1.2000624999999998,15111.001,15111.001,18134.1456375625,0.0,
AUS,Refrigerant,3,0.0,0.0,,20626.516365,1.365,15111.001,15111.001,20626.516365,0.0,
AUS,Refrigerant,4,0.0,0.0,,21485.954546875,1.421875,15111.001,15111.001,21485.954546875,0.0,
AUS,Refrigerant,5,0.0,0.0,,22345.39272875,1.47875,15111.001,15111.001,22345.39272875,0.0,
AUS,Refrigerant,6,0.0,0.0,,23204.830910625,1.535625,15111.001,15111.001,23204.830910625,0.0,
AUS,Refrigerant,7,0.0,0.0,,24064.2690925,1.5924999999999998,15111.001,15111.001,24064.2690925,0.0,
AUS,Refrigerant,8,0.0,0.0,,24923.707274374996,1.6493749999999998,15111.000999999998,15111.000999999998,24923.707274374996,0.0,
AUS,Refrigerant,9,0.0,0.0,,25783.145456249997,1.7062499999999998,15111.001,15111.001,25783.145456249997,0.0,
AUS,Refrigerant,10,0.0,0.0,,26642.583638125005,1.763125,15111.001000000002,15111.001000000002,26642.583638125005,0.0,
AUS,Refrigerant,11,0.0,0.0,,28361.460001875,1.876875,15111.000999999998,15111.000999999998,28361.460001875,0.0,
AUS,Refrigerant,12,0.0,0.0,,29220.89818375,1.93375,15111.000999999998,15111.000999999998,29220.89818375,0.0,
AUS,Refrigerant,13,0.0,0.0,,30080.336365624997,1.990625,15111.000999999998,15111.000999999998,30080.336365624997,0.0,
AUS,Steel,0,16641.23188300197,33.57795,495.59999592000014,0.0,0.0,,495.59999592000014,16641.23188300197,,
AUS,Steel,1,16641.23188300197,33.57795,495.59999592000014,0.0,0.0,,495.59999592000014,16641.23188300197,,
AUS,Steel,2,16641.23188300197,33.57795,495.59999592000014,0.0,0.0,,495.59999592000014,16641.23188300197,,
AUS,Steel,3,18289.746149430663,36.904250000000005,495.59999592,0.0,0.0,,495.59999592,18289.746149430663,,
AUS,Steel,4,18858.1993447509,38.05125,495.59999591999997,0.0,0.0,,495.59999591999997,18858.1993447509,,
AUS,Steel,5,19426.652540071143,39.19825,495.5999959200001,0.0,0.0,,495.5999959200001,19426.652540071143,,
AUS,Steel,6,19995.105735391386,40.34525000000001,495.59999592,0.0,0.0,,495.59999592,19995.105735391386,,
AUS,Steel,7,20563.55893071162,41.49225,495.59999592,0.0,0.0,,495.59999592,20563.55893071162,,
AUS,Steel,8,21132.01212603186,42.63925,495.59999592,0.0,0.0,,495.59999592,21132.01212603186,,
AUS,Steel,9,21700.465321352105,43.78625,495.5999959200001,0.0,0.0,,495.5999959200001,21700.465321352105,,
AUS,Steel,10,22268.918516672344,44.93325,495.5999959200001,0.0,0.0,,495.5999959200001,22268.918516672344,,
AUS,Steel,11,27516.51712347177,55.521625,495.59999592,0.0,0.0,,495.59999592,27516.51712347177,,
AUS,Steel,12,28585.402414672237,57.678375,495.5999959200001,0.0,0.0,,495.5999959200001,28585.402414672237,,
AUS,Steel,13,29690.032855578425,59.907250000000005,495.59999592,0.0,0.0,,495.59999592,29690.032855578425,,
AUT,Aluminium,0,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,1,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,2,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,3,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,4,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,5,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,6,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,7,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,8,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,9,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,10,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,11,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,12,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,13,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Bauxite,0,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,
AUT,Bauxite,1,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,
AUT,Bauxite,2,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,
AUT,Bauxite,3,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,
AUT,Bauxite,4,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,
AUT,Bauxite,5,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,
AUT,Bauxite,6,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,
AUT,Bauxite,7,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,
AUT,Bauxite,8,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,
AUT,Bauxite,9,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,
AUT,Bauxite,10,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,
AUT,Bauxite,11,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,
AUT,Bauxite,12,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,
AUT,Bauxite,13,1.2264000000000002,0.04,30.660000000000004,144.445392,78.52,32.49960000000001,32.466521058378724,2550.5698943462326,0.0005094243504839531,
AUT,Compressor,0,0.0,0.0,,1353.598704,0.4,81383.99676,81383.99676,32553.598704,0.0,
AUT,Compressor,1,0.0,0.0,,5075.99514,1.5,79183.99676,79183.99676,118775.99514,0.0,
AUT,Compressor,2,0.0,0.0,,5075.99514,1.5,77283.99676,77283.99676,115925.99514,0.0,
AUT,Compressor,3,0.0,0.0,,5075.99514,1.5,75483.99676,75483.99676,113225.99514,0.0,
AUT,Compressor,4,0.0,0.0,,5075.99514,1.5,73783.99676,73783.99676,110675.99514,0.0,
AUT,Compressor,5,0.0,0.0,,5075.99514,1.5,72083.99676,72083.99676,108125.99514,0.0,
AUT,Compressor,6,0.0,0.0,,5075.99514,1.5,70383.99676,70383.99676,105575.99514,0.0,
AUT,Compressor,7,0.0,0.0,,5075.99514,1.5,68783.99676,68783.99676,103175.99514,0.0,
AUT,Compressor,8,0.0,0.0,,5075.99514,1.5,67183.99676,67183.99676,100775.99514,0.0,
AUT,Compressor,9,0.0,0.0,,6767.99352,2.0,65583.99676,65583.99676,131167.99352,0.0,
AUT,Compressor,10,0.0,0.0,,7363.522805811816,2.175983999999993,64083.996759999995,64083.996759999995,139445.75160581138,0.0,
AUT,Compressor,11,0.0,0.0,,9475.190928,2.8,62583.99676,62583.99676,175235.190928,0.0,
AUT,Compressor,12,0.0,0.0,,10151.99028,3.0,61183.99676,61183.99676,183551.99028,0.0,
AUT,Compressor,13,0.0,0.0,,10490.389956,3.1,59783.996759999995,59783.996759999995,185330.389956,0.0,
AUT,Copper,0,0.0,0.0,,0.0,0.0,,,0.0,,
AUT,Copper,0,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,
AUT,Copper,1,0.0,0.0,,0.0,0.0,,,0.0,,
AUT,Copper,1,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,
AUT,Copper,2,0.0,0.0,,0.0,0.0,,,0.0,,
AUT,Copper,2,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,
AUT,Copper,3,0.0,0.0,,0.0,0.0,,,0.0,,
AUT,Copper,3,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,
AUT,Copper,4,0.0,0.0,,0.0,0.0,,,0.0,,
AUT,Copper,4,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,
AUT,Copper,5,0.0,0.0,,0.0,0.0,,,0.0,,
AUT,Copper,5,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,
AUT,Copper,6,0.0,0.0,,0.0,0.0,,,0.0,,
AUT,Copper,6,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,
AUT,Copper,7,0.0,0.0,,0.0,0.0,,,0.0,,
AUT,Copper,7,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,
AUT,Copper,8,0.0,0.0,,0.0,0.0,,,0.0,,
AUT,Copper,8,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,
AUT,Copper,9,0.0,0.0,,0.0,0.0,,,0.0,,
AUT,Copper,9,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,
AUT,Copper,10,0.0,0.0,,0.0,0.0,,,0.0,,
AUT,Copper,10,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,
AUT,Copper,11,0.0,0.0,,0.0,0.0,,,0.0,,
AUT,Copper,11,70.50048,0.2,352.50239999999997,0.0,0.0,,352.50239999999997,70.50048,,
AUT,Copper,12,0.0,0.0,,0.0,0.0,,,0.0,,
