location,commodity,time_operation,total_production,total_production_cost,production_cost_per_unit,opex_cost,total_import_flow,total_import_production_cost,total_transport_cost,total_transport_opex,total_import_cost,total_output,domestic_ratio,import_ratio,weighted_cost,weighted_cost_per_unit,transport_to_production_ratio
CHN,Compressor,8,93.9,2712184.8800000004,28883.758040468587,2422620.0,0.0,0.0,0.0,0.0,0.0,93.9,1.0,0.0,2712184.8800000004,28883.758040468587,0.0
CHN,Compressor,9,101.6,2898799.9999999995,28531.496062992122,2590800.0,0.0,0.0,0.0,0.0,0.0,101.6,1.0,0.0,2898799.9999999995,28531.496062992122,0.0
CHN,Compressor,10,113.14,3312728.0,29279.901007601202,2851128.0,0.0,0.0,0.0,0.0,0.0,113.14,1.0,0.0,3312728.0,29279.901007601202,0.0
CHN,Compressor,11,121.97,3390252.9999999995,27795.79404771665,3037053.0,0.0,0.0,0.0,0.0,0.0,121.97,1.0,0.0,3390252.9999999995,27795.79404771665,0.0
CHN,Compressor,12,131.48,3627955.999999999,27593.215698205044,3247555.9999999995,0.0,0.0,0.0,0.0,0.0,131.48,1.0,0.0,3627955.999999999,27593.215698205044,0.0
CHN,Compressor,13,141.74,3868856.000000001,27295.442359249333,3458456.0,0.0,0.0,0.0,0.0,0.0,141.74,1.0,0.0,3868856.000000001,27295.442359249333,0.0
CHN,Copper,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,0,75.22624999999994,12599.73488399999,167.49120000000002,12599.73488399999,0.0,0.0,0.0,0.0,0.0,75.22624999999994,1.0,0.0,12599.73488399999,167.49120000000002,0.0
CHN,Copper,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,1,126.01649446374996,21106.65387752684,167.4912,21106.65387752684,0.0,0.0,0.0,0.0,0.0,126.01649446374996,1.0,0.0,21106.65387752684,167.4912,0.0
CHN,Copper,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,2,182.61071618625,30585.68798689444,167.49120000000005,30585.68798689444,0.0,0.0,0.0,0.0,0.0,182.61071618625,1.0,0.0,30585.68798689444,167.49120000000005,0.0
CHN,Copper,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,3,245.81251114749995,41171.43246710815,167.49120000000002,41171.43246710815,0.0,0.0,0.0,0.0,0.0,245.81251114749995,1.0,0.0,41171.43246710815,167.49120000000002,0.0
CHN,Copper,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,4,316.5484926037498,53019.08688439318,167.4912,53019.08688439318,0.0,0.0,0.0,0.0,0.0,316.5484926037498,1.0,0.0,53019.08688439318,167.4912,0.0
CHN,Copper,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,5,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,6,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,7,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,8,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,9,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,10,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,11,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,11,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,12,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,13,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper_ore,0,75.22624999999994,143649.4983346499,1909.5661200000002,143649.4983346499,162.15250000000006,0.0,254.88824767930012,254.88824767930012,254.88824767930012,237.37875,0.3169038930401307,0.6830961069598692,45697.19842521188,192.50753669067632,0.0017743761769742163
CHN,Copper_ore,1,126.01649446374996,240636.82838914444,1909.5661199999995,240636.82838914444,121.17825553625003,0.0,190.52162184761025,190.52162184761025,190.52162184761025,247.19475,0.5097862898129915,0.49021371018700854,122766.75224798424,496.63980423526084,0.0007917392492370674
CHN,Copper_ore,2,182.61071618625,348707.23677819857,1909.56612,348707.23677819857,76.85403381375001,0.0,120.89250159825274,120.89250159825274,120.89250159825274,259.46475,0.7037977844244738,0.29620221557552623,245455.1892840964,946.0059190471786,0.0003466876762157608
CHN,Copper_ore,3,245.81251114749995,469395.2431593882,1909.56612,469395.2431593882,35.58877500000007,0.0,56.068720008763115,56.068720008763115,56.068720008763115,281.4012861475,0.8735301622560966,0.12646983774390344,410037.9939211823,1457.1290683662894,0.00011944884577734074
CHN,Copper_ore,4,316.5484926037498,604470.2768131912,1909.56612,604470.2768131912,0.0,0.0,0.1621525,0.1621525,0.1621525,316.5484926037498,1.0,0.0,604470.2768131912,1909.56612,2.6825553913896164e-07
CHN,Copper_ore,5,380.0,725635.1256,1909.5661200000002,725635.1256,0.0,0.0,0.1621525,0.1621525,0.1621525,380.0,1.0,0.0,725635.1256,1909.5661200000002,2.2346285933432767e-07
CHN,Copper_ore,6,380.0,725635.1256,1909.5661200000002,725635.1256,27.63484574999999,0.0,43.57385659817778,43.57385659817778,43.57385659817778,407.63484575,0.9322068610225037,0.06779313897749623,676444.9966917625,1659.4385974221204,6.004926589261816e-05
CHN,Copper_ore,7,380.0,725635.1256,1909.5661200000002,725635.1256,97.82641607249998,0.0,153.83811168369087,153.83811168369087,153.83811168369087,477.82641607249997,0.7952678780788526,0.20473212192114743,577105.802198431,1207.772912477211,0.00021200477520501505
CHN,Copper_ore,8,380.0,725635.1256,1909.5661200000002,725635.1256,137.741125,0.0,216.54030835238504,216.54030835238504,216.54030835238504,517.741125,0.7339575352450513,0.26604246475494875,532642.977189962,1028.7824386945542,0.00029841486542335737
CHN,Copper_ore,9,380.0,725635.1256,1909.5661200000002,725635.1256,180.19699999999995,0.0,283.25247879043997,283.25247879043997,283.25247879043997,560.1969999999999,0.678332800782582,0.3216671992174181,492313.22012599255,878.821593343043,0.000390351112835434
CHN,Copper_ore,10,380.0,725635.1256,1909.5661200000002,725635.1256,230.574075,0.0,362.44043068731906,362.44043068731906,362.44043068731906,610.574075,0.622365107788109,0.3776348922118909,451746.8533118579,739.872313300983,0.0004994802730747507
CHN,Copper_ore,11,380.0,725635.1256,1909.5661200000002,725635.1256,279.9557875,0.0,440.0637677714095,440.0637677714095,440.0637677714095,659.9557875,0.5757961475563239,0.424203852443676,418004.5865976387,633.3827121678794,0.0006064532328248823
CHN,Copper_ore,12,380.0,725635.1256,1909.5661200000002,725635.1256,333.5776499999999,211744.80409777164,572.8116536893738,572.8116536893738,212317.615751461,713.57765,0.5325278895716535,0.4674721104283464,485673.50595127995,680.6175977502659,0.0007893935029891747
CHN,Copper_ore,13,380.0,725635.1256,1909.5661200000002,725635.1256,391.13032499999997,434584.95484328095,714.276536483627,714.276536483627,435299.23137976456,771.130325,0.4927831102998057,0.5072168897001943,578371.8563652876,750.0312691830496,0.0009843466933784648
CHN,HEX,0,39.6,602316.0,15210.0,602316.0,0.0,0.0,0.0,0.0,0.0,39.6,1.0,0.0,602316.0,15210.0,0.0
CHN,HEX,1,42.0,687000.0,16357.142857142857,634200.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,687000.0,16357.142857142857,0.0
CHN,HEX,2,45.0,732000.0,16266.666666666666,666000.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,732000.0,16266.666666666666,0.0
CHN,HEX,3,48.0,766800.0,15975.0,700800.0,2.0,92376.59017934425,44758.27832,44758.27832,137134.86849934424,50.0,0.96,0.04,741613.3947399738,14832.267894799477,0.05837021168492436
CHN,HEX,4,51.0,805500.0,15794.117647058823,739500.0,2.4,90098.63547508654,53709.933983999974,53709.933983999974,143808.56945908652,53.4,0.9550561797752809,0.0449438202247191,775761.059301532,14527.360661077379,0.06667899935940406
CHN,HEX,5,54.0,843600.0,15622.222222222223,777600.0,8.831519,272538.55542524497,197641.79269518403,197641.79269518403,470180.348120429,62.831519,0.859441262274751,0.14055873772524902,791112.6050900057,12591.01510963002,0.23428377512468473
CHN,HEX,6,58.0,911600.0,15717.241379310344,823600.0,15.930599999999998,425347.02,356513.11430229596,356513.11430229596,781860.134302296,73.9306,0.7845195358890635,0.21548046411093646,883643.5935257683,11952.338998003104,0.3910850310468363
CHN,HEX,7,62.0,962200.0,15519.354838709678,874200.0,24.660877999999997,651047.1792,551889.2205697824,551889.2205697824,1202936.3997697826,86.660878,0.7154324007656604,0.2845675992343396,1030705.7793308052,11893.553390156112,0.5735701731134717
CHN,HEX,8,66.0,1012000.0,15333.333333333334,924000.0,27.9,725400.0000000001,624377.9825640002,624377.9825640002,1349777.9825640004,93.9,0.7028753993610223,0.2971246006389776,1112362.148173968,11846.242259573673,0.6169742910711464
CHN,HEX,9,70.0,1054000.0,15057.142857142857,966000.0,31.6,812120.0,707180.7974559999,707180.7974559999,1519300.797456,101.6,0.6889763779527559,0.31102362204724415,1198719.5393662364,11798.420663053508,0.6709495232030359
CHN,HEX,10,74.0,1101800.0,14889.18918918919,1013800.0,35.9,911859.9999999999,803411.0958440001,803411.0958440001,1715271.095844,109.9,0.6733393994540491,0.3266606005459508,1302196.8365859836,11848.924809699578,0.7291805190088947
CHN,HEX,11,79.0,1184400.0,14992.405063291139,1074400.0,39.9,1001490.0,892927.6524840001,892927.6524840001,1894417.6524840002,118.9,0.6644238856181665,0.33557611438183343,1422664.9649630915,11965.222581691265,0.753907170283688
CHN,HEX,12,84.0,1235600.0,14709.52380952381,1125600.0,44.7,1108559.9999999998,1000347.520452,1000347.520452,2108907.5204519997,128.7,0.6526806526806528,0.3473193473193474,1538916.5980124664,11957.393923950789,0.8096046620686306
CHN,HEX,13,90.0,1329000.0,14766.666666666666,1197000.0,49.2,1205400.0,1101053.6466719997,1101053.6466719997,2306453.6466719997,139.2,0.646551724137931,0.353448275862069,1674479.3061513104,12029.305360282404,0.8284828041173813
CHN,HP,0,39.45,2130819.002858,54013.15596598225,2130819.002858,0.0,0.0,0.0,0.0,0.0,39.45,1.0,0.0,2130819.002858,54013.15596598225,0.0
CHN,HP,1,41.85,2178055.139914,52044.328313357226,2178055.139914,0.0,0.0,0.0,0.0,0.0,41.85,1.0,0.0,2178055.139914,52044.328313357226,0.0
CHN,HP,2,44.85,2234600.311234,49823.86424156076,2234600.311234,0.0,0.0,0.0,0.0,0.0,44.85,1.0,0.0,2234600.311234,49823.86424156076,0.0
CHN,HP,3,50.0,2342419.522,46848.390439999996,2342419.522,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,2342419.522,46848.390439999996,0.0
CHN,HP,4,53.4,2657044.0494959997,49757.37920404494,2485684.0494959997,0.0,0.0,0.0,0.0,0.0,53.4,1.0,0.0,2657044.0494959997,49757.37920404494,0.0
CHN,HP,5,62.831519,3387488.332150278,53913.83792822641,2912139.774550278,0.0,0.0,0.0,0.0,0.0,62.831519,1.0,0.0,3387488.332150278,53913.83792822641,0.0
CHN,HP,6,73.9306,3963778.8166634636,53614.86064854693,3404385.134263464,0.0,0.0,0.0,0.0,0.0,73.9306,1.0,0.0,3963778.8166634636,53614.86064854693,0.0
CHN,HP,7,86.660878,4606201.693817206,53152.03122933056,3964595.682617206,0.0,0.0,0.0,0.0,0.0,86.660878,1.0,0.0,4606201.693817206,53152.03122933056,0.0
CHN,HP,8,93.9,4641845.611116,49433.92557099042,4276993.862316,0.0,0.0,0.0,0.0,0.0,93.9,1.0,0.0,4641845.611116,49433.92557099042,0.0
CHN,HP,9,101.6,4985316.468703999,49068.075479370076,4597236.468704,0.0,0.0,0.0,0.0,0.0,101.6,1.0,0.0,4985316.468703999,49068.075479370076,0.0
CHN,HP,10,109.9,5369138.109356001,48854.7598667516,4950818.109356,0.0,0.0,0.0,0.0,0.0,109.9,1.0,0.0,5369138.109356001,48854.7598667516,0.0
CHN,HP,11,118.9,5774183.623316,48563.361003498736,5320583.623316,0.0,0.0,0.0,0.0,0.0,118.9,1.0,0.0,5774183.623316,48563.361003498736,0.0
CHN,HP,12,128.7,6227297.849627999,48386.152677762235,5733377.849628,0.0,0.0,0.0,0.0,0.0,128.7,1.0,0.0,6227297.849627999,48386.152677762235,0.0
CHN,HP,13,139.2,6688575.949206349,48050.11457763182,6159375.949206349,0.0,0.0,0.0,0.0,0.0,139.2,1.0,0.0,6688575.949206349,48050.11457763182,0.0
CHN,Iron,0,1748.4685484120005,38891.04422643696,22.24291896,38891.04422643696,0.0,0.0,0.0,0.0,0.0,1748.4685484120005,1.0,0.0,38891.04422643696,22.24291896,0.0
CHN,Iron,1,1831.570813284,40739.4811693773,22.242918959999997,40739.4811693773,0.0,0.0,0.0,0.0,0.0,1831.570813284,1.0,0.0,40739.4811693773,22.242918959999997,0.0
CHN,Iron,2,2011.4387003480003,44740.268004848294,22.24291896,44740.268004848294,0.0,0.0,0.0,0.0,0.0,2011.4387003480003,1.0,0.0,44740.268004848294,22.24291896,0.0
CHN,Iron,3,2265.5660000000003,50392.80093653137,22.24291896,50392.80093653137,0.0,0.0,0.0,0.0,0.0,2265.5660000000003,1.0,0.0,50392.80093653137,22.24291896,0.0
CHN,Iron,4,2460.52685362,54729.29940397345,22.24291896,54729.29940397345,0.0,0.0,0.0,0.0,0.0,2460.52685362,1.0,0.0,54729.29940397345,22.24291896,0.0
CHN,Iron,5,2767.5284756280007,61557.91160288595,22.242918959999997,61557.91160288595,0.0,0.0,0.0,0.0,0.0,2767.5284756280007,1.0,0.0,61557.91160288595,22.242918959999997,0.0
CHN,Iron,6,3104.80780488,69059.98839032133,22.24291896,69059.98839032133,0.0,0.0,0.0,0.0,0.0,3104.80780488,1.0,0.0,69059.98839032133,22.24291896,0.0
CHN,Iron,7,3502.671281424001,77909.63345623341,22.24291896,77909.63345623341,0.0,0.0,0.0,0.0,0.0,3502.671281424001,1.0,0.0,77909.63345623341,22.24291896,0.0
CHN,Iron,8,3826.781879392001,85118.79922091277,22.24291896,85118.79922091277,0.0,0.0,0.0,0.0,0.0,3826.781879392001,1.0,0.0,85118.79922091277,22.24291896,0.0
CHN,Iron,9,4210.795033568001,93660.37268882353,22.24291896,93660.37268882353,0.0,0.0,0.0,0.0,0.0,4210.795033568001,1.0,0.0,93660.37268882353,22.24291896,0.0
CHN,Iron,10,4769.6683376400015,106091.34630020446,22.242918959999997,106091.34630020446,0.0,0.0,0.0,0.0,0.0,4769.6683376400015,1.0,0.0,106091.34630020446,22.242918959999997,0.0
CHN,Iron,11,5118.3258000000005,113846.50598027716,22.242918959999997,113846.50598027716,0.0,0.0,0.0,0.0,0.0,5118.3258000000005,1.0,0.0,113846.50598027716,22.242918959999997,0.0
CHN,Iron,12,5457.471200000001,121390.08962813398,22.24291896,121390.08962813398,0.0,0.0,0.0,0.0,0.0,5457.471200000001,1.0,0.0,121390.08962813398,22.24291896,0.0
CHN,Iron,13,5863.428400000001,130419.76272896248,22.24291896,130419.76272896248,0.0,0.0,0.0,0.0,0.0,5863.428400000001,1.0,0.0,130419.76272896248,22.24291896,0.0
CHN,Nickel,0,22.0,115125.91728,5232.9962399999995,115125.91728,3.520000000000003,13925.130067200016,9.051333772800009,9.051333772800009,13934.181400972817,25.520000000000003,0.8620689655172413,0.13793103448275873,101168.43646909969,3964.2804259051595,7.862116530013032e-05
CHN,Nickel,0,0.0,0.0,,0.0,3.520000000000003,13925.130067200016,9.051333772800009,9.051333772800009,13934.181400972817,3.520000000000003,0.0,1.0,13934.181400972817,3958.574261640001,
CHN,Nickel,1,22.0,115125.91728,5232.9962399999995,115125.91728,6.4,25318.418304000006,16.456970495999997,16.456970495999997,25334.875274496007,28.4,0.7746478873239437,0.22535211267605637,94891.31626467517,3341.2435304463093,0.00014294757327296405
CHN,Nickel,1,0.0,0.0,,0.0,6.4,25318.418304000006,16.456970495999997,16.456970495999997,25334.875274496007,6.4,0.0,1.0,25334.875274496007,3958.574261640001,
CHN,Nickel,2,22.0,115125.91728,5232.9962399999995,115125.91728,10.0,39127.71384000001,25.697531832000006,25.697531832000006,39153.41137183201,32.0,0.6875,0.3125,91384.5091836975,2855.765911990547,0.00022321239594991053
CHN,Nickel,2,0.0,0.0,,0.0,10.0,39127.71384000001,25.697531832000006,25.697531832000006,39153.41137183201,10.0,0.0,1.0,39153.41137183201,3915.3411371832008,
CHN,Nickel,3,22.0,115125.91728,5232.9962399999995,115125.91728,13.599999999999998,53193.159835199986,36.451487412,36.451487412,53229.611322611985,35.599999999999994,0.6179775280898877,0.38202247191011235,91480.13747605402,2569.6667830352258,0.00031662277507284154
CHN,Nickel,3,0.0,0.0,,0.0,13.599999999999998,53193.159835199986,36.451487412,36.451487412,53229.611322611985,13.599999999999998,0.0,1.0,53229.611322611985,3913.9420090155877,
CHN,Nickel,4,22.0,115125.91728,5232.9962399999995,115125.91728,17.199999999999996,68252.67205919998,47.645726723999985,47.645726723999985,68300.31778592398,39.199999999999996,0.5612244897959184,0.43877551020408156,94579.9909713748,2412.754871718745,0.000413857520962199
CHN,Nickel,4,0.0,0.0,,0.0,17.199999999999996,68252.67205919998,47.645726723999985,47.645726723999985,68300.31778592398,17.199999999999996,0.0,1.0,68300.31778592398,3970.9487084839534,
CHN,Nickel,5,22.0,115125.91728,5232.9962399999995,115125.91728,20.799999999999997,83312.18428319998,58.839966036,58.839966036,83371.02424923598,42.8,0.5140186915887851,0.4859813084112149,99693.63281645114,2329.290486365681,0.0005110922668515567
CHN,Nickel,5,0.0,0.0,,0.0,20.799999999999997,83312.18428319998,58.839966036,58.839966036,83371.02424923598,20.799999999999997,0.0,1.0,83371.02424923598,4008.2223196748073,
CHN,Nickel,6,22.0,115125.91728,5232.9962399999995,115125.91728,25.599999999999994,104285.37663359997,74.37150332639996,74.37150332639996,104359.74813692637,47.599999999999994,0.4621848739495799,0.5378151260504201,109335.70866523772,2296.9686694377674,0.0006460013964146715
CHN,Nickel,6,0.0,0.0,,0.0,25.599999999999994,104285.37663359997,74.37150332639996,74.37150332639996,104359.74813692637,25.599999999999994,0.0,1.0,104359.74813692637,4076.5526615986873,
CHN,Nickel,7,22.0,115125.91728,5232.9962399999995,115125.91728,30.4,124942.64322676192,90.66594690086055,90.66594690086055,125033.30917366278,52.4,0.41984732824427484,0.5801526717557252,120873.71715723947,2306.7503274282344,0.0007875372378606124
CHN,Nickel,7,0.0,0.0,,0.0,30.4,124942.64322676192,90.66594690086055,90.66594690086055,125033.30917366278,30.4,0.0,1.0,125033.30917366278,4112.937801765223,
CHN,Nickel,8,22.0,115125.91728,5232.9962399999995,115125.91728,35.19999999999999,146516.09411519996,109.13036479199997,109.13036479199997,146625.22447999197,57.19999999999999,0.3846153846153847,0.6153846153846153,134510.1063261489,2351.575285422184,0.0009479217831253572
CHN,Nickel,8,0.0,0.0,,0.0,35.19999999999999,146516.09411519996,109.13036479199997,109.13036479199997,146625.22447999197,35.19999999999999,0.0,1.0,146625.22447999197,4165.489331817955,
CHN,Nickel,9,22.0,115125.91728,5232.9962399999995,115125.91728,40.0,166595.44374719998,124.05601720800001,124.05601720800001,166719.49976440798,62.0,0.3548387096774194,0.6451612903225806,148412.09952800514,2393.7435407742764,0.0010775681109778344
CHN,Nickel,9,0.0,0.0,,0.0,40.0,166595.44374719998,124.05601720800001,124.05601720800001,166719.49976440798,40.0,0.0,1.0,166719.49976440798,4167.9874941102,
CHN,Nickel,10,22.0,115125.91728,5232.9962399999995,115125.91728,44.8,186674.7933792,138.981669624,138.981669624,186813.775048824,66.8,0.32934131736526945,0.6706586826347305,163204.00153214543,2443.1736756309197,0.0012072144388303111
CHN,Nickel,10,0.0,0.0,,0.0,44.8,186674.7933792,138.981669624,138.981669624,186813.775048824,44.8,0.0,1.0,186813.775048824,4169.9503359112505,
CHN,Nickel,11,22.0,115125.91728,5232.9962399999995,115125.91728,50.8,211773.98041919997,157.638735144,157.638735144,211931.61915434396,72.8,0.30219780219780223,0.6978021978021978,182677.14880770157,2509.3014946112853,0.001369272348645907
CHN,Nickel,11,0.0,0.0,,0.0,50.8,211773.98041919997,157.638735144,157.638735144,211931.61915434396,50.8,0.0,1.0,211931.61915434396,4171.8822668177945,
CHN,Nickel,12,22.0,115125.91728,5232.9962399999995,115125.91728,56.8,237605.63731199998,176.62022025599998,176.62022025599998,237782.257532256,78.8,0.27918781725888325,0.7208121827411167,203538.10162426572,2582.9708327952503,0.001534148212920975
CHN,Nickel,12,0.0,0.0,,0.0,56.8,237605.63731199998,176.62022025599998,176.62022025599998,237782.257532256,56.8,0.0,1.0,237782.257532256,4186.30735092,
CHN,Nickel,13,22.0,115125.91728,5232.9962399999995,115125.91728,64.0,267724.66176,199.00869887999997,199.00869887999997,267923.67045887996,86.0,0.2558139534883721,0.7441860465116279,228835.8731340502,2660.8822457447695,0.00172861770469969
CHN,Nickel,13,0.0,0.0,,0.0,64.0,267724.66176,199.00869887999997,199.00869887999997,267923.67045887996,64.0,0.0,1.0,267923.67045887996,4186.307350919999,
CHN,Refrigerant,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,11,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Steel,0,837.6390000000001,401061.55139069975,478.79999783999995,401061.55139069975,0.0,0.0,0.0,0.0,0.0,837.6390000000001,1.0,0.0,401061.55139069975,478.79999783999995,0.0
CHN,Steel,1,865.167,414241.95773123926,478.79999783999995,414241.95773123926,0.0,0.0,0.0,0.0,0.0,865.167,1.0,0.0,414241.95773123926,478.79999783999995,0.0
CHN,Steel,2,899.5770000000002,430717.46565691376,478.79999783999995,430717.46565691376,0.0,0.0,0.0,0.0,0.0,899.5770000000002,1.0,0.0,430717.46565691376,478.79999783999995,0.0
CHN,Steel,3,958.6475,459000.4209293213,478.7999978399999,459000.4209293213,0.0,0.0,0.0,0.0,0.0,958.6475,1.0,0.0,459000.4209293213,478.7999978399999,0.0
CHN,Steel,4,997.6455,477672.6632450858,478.7999978400001,477672.6632450858,0.0,0.0,0.0,0.0,0.0,997.6455,1.0,0.0,477672.6632450858,478.7999978400001,0.0
CHN,Steel,5,1173.8498537175,562039.3074244234,478.79999784000006,562039.3074244234,0.0,0.0,0.0,0.0,0.0,1173.8498537175,1.0,0.0,562039.3074244234,478.79999784000006,0.0
CHN,Steel,6,1381.2084344999998,661322.5954551897,478.79999784,661322.5954551897,0.0,0.0,0.0,0.0,0.0,1381.2084344999998,1.0,0.0,661322.5954551897,478.79999784,0.0
CHN,Steel,7,1619.0418532350004,775197.2358317877,478.79999783999995,775197.2358317877,0.0,0.0,0.0,0.0,0.0,1619.0418532350004,1.0,0.0,775197.2358317877,478.79999783999995,0.0
CHN,Steel,8,1754.2867500000002,839952.4921107407,478.79999784,839952.4921107407,0.0,0.0,0.0,0.0,0.0,1754.2867500000002,1.0,0.0,839952.4921107407,478.79999784,0.0
CHN,Steel,9,1898.142,908830.3855000132,478.79999783999995,908830.3855000132,0.0,0.0,0.0,0.0,0.0,1898.142,1.0,0.0,908830.3855000132,478.79999783999995,0.0
CHN,Steel,10,2076.5752500000003,994264.2252145974,478.7999978399999,994264.2252145974,0.0,0.0,0.0,0.0,0.0,2076.5752500000003,1.0,0.0,994264.2252145974,478.7999978399999,0.0
CHN,Steel,11,2243.491625,1074183.785204058,478.79999783999995,1074183.785204058,0.0,0.0,0.0,0.0,0.0,2243.491625,1.0,0.0,1074183.785204058,478.79999783999995,0.0
CHN,Steel,12,2424.4885,1160845.0885631046,478.79999783999995,1160845.0885631046,0.0,0.0,0.0,0.0,0.0,2424.4885,1.0,0.0,1160845.0885631046,478.79999783999995,0.0
CHN,Steel,13,2618.92375,1253940.6858431248,478.79999784000006,1253940.6858431248,0.0,0.0,0.0,0.0,0.0,2618.92375,1.0,0.0,1253940.6858431248,478.79999784000006,0.0
CZE,Aluminium,0,2.4,4114.3967999999995,1714.3319999999999,4114.3967999999995,28.304000000000002,48522.452928,3081.0391680000002,3081.0391680000002,51603.492096,30.704,0.0781657113079729,0.9218342886920271,47891.47318281605,1559.7796112173023,0.7488434678930337
