location,commodity,time_operation,total_production,total_production_cost,production_cost_per_unit,opex_cost,total_import_flow,total_import_production_cost,total_transport_cost,total_transport_opex,total_import_cost,total_output,domestic_ratio,import_ratio,weighted_cost,weighted_cost_per_unit,transport_to_production_ratio
AUS,Copper,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,11,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,11,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper_ore,0,0.0,0.0,,0.0,10.480775,0.0,31.143056112188,31.143056112188,31.143056112188,10.480775,0.0,1.0,31.143056112188,2.97144592,
AUS,Copper_ore,1,0.0,0.0,,0.0,10.480775,0.0,31.143056112188,31.143056112188,31.143056112188,10.480775,0.0,1.0,31.143056112188,2.97144592,
AUS,Copper_ore,2,0.0,0.0,,0.0,10.480775,0.0,31.143056112188,31.143056112188,31.143056112188,10.480775,0.0,1.0,31.143056112188,2.97144592,
AUS,Copper_ore,3,0.0,0.0,,0.0,11.666875,0.0,34.6674881179,34.6674881179,34.6674881179,11.666875,0.0,1.0,34.6674881179,2.9714459200000003,
AUS,Copper_ore,4,0.0,0.0,,0.0,12.075875,23059.681769354997,17.318477630849998,17.318477630849998,23077.00024698585,12.075875,0.0,1.0,23077.00024698585,1911.0002585308187,
AUS,Copper_ore,5,0.0,0.0,,0.0,12.484875,23840.694312435004,17.90464514245,17.90464514245,23858.598957577455,12.484875,0.0,1.0,23858.598957577455,1911.000226880722,
AUS,Copper_ore,6,0.0,0.0,,0.0,12.893875000000001,26162.66034569493,20.90923236268884,20.90923236268884,26183.56957805762,12.893875000000001,0.0,1.0,26183.56957805762,2030.69826394762,
AUS,Copper_ore,7,0.0,0.0,,0.0,12.893875,39364.66358698501,41.632365575390004,41.632365575390004,39406.295952560395,12.893875,0.0,1.0,39406.295952560395,3056.202728238051,
AUS,Copper_ore,8,0.0,0.0,,0.0,13.711875,41861.99622082501,44.272031223549995,44.272031223549995,41906.268252048554,13.711875,0.0,1.0,41906.268252048554,3056.2026164947215,
AUS,Copper_ore,9,0.0,0.0,,0.0,14.120875,43110.662537745,45.591864047630004,45.591864047630004,43156.25440179263,14.120875,0.0,1.0,43156.25440179263,3056.2025654778918,
AUS,Copper_ore,10,0.0,0.0,,0.0,14.529875,44359.328854665,46.91169687171001,46.91169687171001,44406.24055153671,14.529875,0.0,1.0,44406.24055153671,3056.202517333199,
AUS,Copper_ore,11,0.0,0.0,,0.0,30.480874999999997,93057.31521454499,98.38517701083,98.38517701083,93155.70039155582,30.480874999999997,0.0,1.0,93155.70039155582,3056.201647477503,
AUS,Copper_ore,12,0.0,0.0,,0.0,36.4075125,111151.18469827349,117.510288768589,117.510288768589,111268.69498704208,36.4075125,0.0,1.0,111268.69498704208,3056.201518492703,
AUS,Copper_ore,13,0.0,0.0,,0.0,40.711075,124289.84860172101,131.39777788345398,131.39777788345398,124421.24637960446,40.711075,0.0,1.0,124421.24637960446,3056.2014483676608,
AUS,HEX,0,2.7,81432.0,30159.999999999996,81432.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.0,81432.0,30159.999999999996,0.0
AUS,HEX,1,2.7,80190.0,29699.999999999996,80190.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.0,80190.0,29699.999999999996,0.0
AUS,HEX,2,2.7,78030.0,28899.999999999996,78030.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.0,78030.0,28899.999999999996,0.0
AUS,HEX,3,2.7,77220.0,28599.999999999996,77220.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.0,77220.0,28599.999999999996,0.0
AUS,HEX,4,2.7,76140.0,28199.999999999996,76140.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.0,76140.0,28199.999999999996,0.0
AUS,HEX,5,2.7,75060.0,27799.999999999996,75060.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.0,75060.0,27799.999999999996,0.0
AUS,HEX,6,2.7,73980.0,27400.0,73980.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.0,73980.0,27400.0,0.0
AUS,HEX,7,2.7,72900.0,27000.0,72900.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.0,72900.0,27000.0,0.0
AUS,HEX,8,6.0,358200.0,59700.0,160200.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,358200.0,59700.0,0.0
AUS,HEX,9,6.0,157800.0,26300.0,157800.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,157800.0,26300.0,0.0
AUS,HEX,10,7.0,242000.0,34571.42857142857,182000.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,242000.0,34571.42857142857,0.0
AUS,HEX,11,7.0,179200.0,25600.0,179200.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,179200.0,25600.0,0.0
AUS,HEX,12,8.0,262400.0,32800.0,202400.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,262400.0,32800.0,0.0
AUS,HEX,13,9.0,284100.0,31566.666666666668,224100.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,284100.0,31566.666666666668,0.0
AUS,HP,0,2.11,127036.730332,60206.98120000001,127036.730332,8.45,456411.16791255,304517.63381,304517.63381,760928.8017225501,10.559999999999999,0.19981060606060608,0.8001893939393939,634270.4427609913,60063.48889782115,2.3970833711964117
AUS,HP,1,2.11,126614.730332,60006.98120000001,126614.730332,8.8724,461758.0985274307,319739.91174152005,319739.91174152005,781498.0102689507,10.9824,0.19212558275058272,0.8078744172494173,655678.1784774511,59702.63134446488,2.525297893089699
AUS,HP,2,2.11,126403.730332,59906.98120000001,126403.730332,9.311696,463944.67736268434,335571.08079030085,335571.08079030085,799515.7581529852,11.421695999999999,0.18473613726017574,0.8152638627398243,675167.6421899726,59112.73091053838,2.6547561524404526
AUS,HP,3,2.4,176182.75488,73409.4812,143296.75488,9.478564,444055.46708252816,341584.6013250472,341584.6013250472,785640.0684075754,11.878564,0.20204462424919373,0.7979553757508062,662502.4944999734,55772.94481891694,1.9388083785936043
AUS,HP,4,2.5,160107.45299999998,64042.981199999995,148767.45299999998,9.853706000000003,466466.2820244127,367633.6200885543,367633.6200885543,834099.902112967,12.353706000000003,0.2023684228845983,0.7976315771154017,697705.113149848,56477.39335466198,2.296168062136085
AUS,HP,5,2.6,165538.15112,63668.519661538456,154198.15112,10.247855,482260.8769524842,382270.48241347226,382270.48241347226,864531.3593659564,12.847855,0.20236841091372842,0.7976315890862716,723077.2145737334,56279.9949543121,2.30925910327681
AUS,HP,6,2.7,170928.84923999998,63306.98119999999,159588.84923999998,10.661769,493409.9121465323,387592.05279630696,387592.05279630696,881001.9649428392,13.361768999999999,0.20206905238370762,0.7979309476162925,737518.1633296198,55196.14680732917,2.2675636940145294
AUS,HP,7,2.7,159318.84923999998,59006.98119999999,159318.84923999998,11.19624,512209.95897994563,403485.50604523387,403485.50604523387,915695.4650251796,13.896239999999999,0.19429716239788608,0.805702837602114,768733.6348740031,55319.54218364127,2.5325660332721713
AUS,HP,8,2.9,193220.24547999995,66627.6708551724,170540.24547999998,11.552089,534392.0158345571,431061.4265823483,431061.4265823483,965453.4424169054,14.452089,0.20066303217479492,0.799336967825205,810494.7875735103,56081.49711598858,2.230933024184399
AUS,HP,9,3.0,187160.9436,62386.9812,175820.9436,12.030173,544345.9649647461,433538.44151927135,433538.44151927135,977884.4064840175,15.030173,0.19959850096203152,0.8004014990379685,820057.1886168611,54560.72851702114,2.316393758122041
AUS,HP,10,3.1,192711.64172,62165.04571612903,181371.64172,12.53138,564518.4989920071,451600.73379016004,451600.73379016004,1016119.2327821671,15.63138,0.19831902237678312,0.8016809776232169,852821.8443050961,54558.32078198445,2.3434014144631305
AUS,HP,11,7.0,850408.8684,121486.98120000001,408148.8684,9.256635,414219.51714056934,333586.820055304,333586.820055304,747806.3371958733,16.256635,0.4305934161651535,0.5694065838348464,791986.31161425,48717.72735343138,0.3922663937911774
AUS,HP,12,8.0,578255.8496000001,72281.98120000001,464855.8496,8.9069,396788.058810036,320983.213936336,320983.213936336,717771.272746372,16.9069,0.4731795893984113,0.5268204106015887,651755.4221072261,38549.67037761069,0.5550885722269328
AUS,HP,13,9.0,635462.830800164,70606.98120001823,522062.8308,8.583176000000002,379791.7228632375,309316.9815396448,309316.9815396448,689108.7044028824,17.583176,0.511852921224243,0.4881470787757571,661649.9072877045,37629.715319217896,0.48675857429797764
AUS,Iron,0,53.724720000000005,1889.5463205522624,35.170891919999995,1889.5463205522624,0.0,0.0,0.0,0.0,0.0,53.724720000000005,1.0,0.0,1889.5463205522624,35.170891919999995,0.0
AUS,Iron,1,53.724720000000005,1889.5463205522624,35.170891919999995,1889.5463205522624,0.0,0.0,0.0,0.0,0.0,53.724720000000005,1.0,0.0,1889.5463205522624,35.170891919999995,0.0
AUS,Iron,2,53.724720000000005,1889.5463205522624,35.170891919999995,1889.5463205522624,0.0,0.0,0.0,0.0,0.0,53.724720000000005,1.0,0.0,1889.5463205522624,35.170891919999995,0.0
AUS,Iron,3,59.04680000000001,2076.7286210218563,35.170891919999995,2076.7286210218563,0.0,0.0,0.0,0.0,0.0,59.04680000000001,1.0,0.0,2076.7286210218563,35.170891919999995,0.0
AUS,Iron,4,60.882000000000005,2141.27424187344,35.17089192,2141.27424187344,0.0,0.0,0.0,0.0,0.0,60.882000000000005,1.0,0.0,2141.27424187344,35.17089192,0.0
AUS,Iron,5,62.717200000000005,2205.819862725024,35.170891919999995,2205.819862725024,0.0,0.0,0.0,0.0,0.0,62.717200000000005,1.0,0.0,2205.819862725024,35.170891919999995,0.0
AUS,Iron,6,64.55240000000002,2270.3654835766088,35.17089192,2270.3654835766088,0.0,0.0,0.0,0.0,0.0,64.55240000000002,1.0,0.0,2270.3654835766088,35.17089192,0.0
AUS,Iron,7,64.55240000000002,2270.3654835766088,35.17089192,2270.3654835766088,0.0,0.0,0.0,0.0,0.0,64.55240000000002,1.0,0.0,2270.3654835766088,35.17089192,0.0
AUS,Iron,8,68.22279999999999,2399.4567252797756,35.170891919999995,2399.4567252797756,0.0,0.0,0.0,0.0,0.0,68.22279999999999,1.0,0.0,2399.4567252797756,35.170891919999995,0.0
AUS,Iron,9,70.058,2464.0023461313604,35.17089192,2464.0023461313604,0.0,0.0,0.0,0.0,0.0,70.058,1.0,0.0,2464.0023461313604,35.17089192,0.0
AUS,Iron,10,71.89320000000001,2528.547966982944,35.17089192,2528.547966982944,0.0,0.0,0.0,0.0,0.0,71.89320000000001,1.0,0.0,2528.547966982944,35.17089192,0.0
AUS,Iron,11,143.466,5045.827180194719,35.170891919999995,5045.827180194719,0.0,0.0,0.0,0.0,0.0,143.466,1.0,0.0,5045.827180194719,35.170891919999995,0.0
AUS,Iron,12,176.70460000000003,6214.858388366832,35.170891919999995,6214.858388366832,0.0,0.0,0.0,0.0,0.0,176.70460000000003,1.0,0.0,6214.858388366832,35.170891919999995,0.0
AUS,Iron,13,196.78760000000003,6921.195410796192,35.170891919999995,6921.195410796192,0.0,0.0,0.0,0.0,0.0,196.78760000000003,1.0,0.0,6921.195410796192,35.170891919999995,0.0
AUS,Nickel,0,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,0,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,1,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,1,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,2,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,2,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,3,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,3,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,4,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,4,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,5,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,5,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,6,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,6,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,7,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,7,0.0,0.0,,0.0,3.24,12817.449266400004,11.0230004088,11.0230004088,12828.472266808805,3.24,0.0,1.0,12828.472266808805,3959.4050206200013,
AUS,Nickel,8,0.0,0.0,,0.0,7.2,28574.098584000007,24.902791343999994,24.902791343999994,28599.001375344007,7.2,0.0,1.0,28599.001375344007,3972.0835243533343,
AUS,Nickel,8,0.0,0.0,,0.0,7.2,28574.098584000007,24.902791343999994,24.902791343999994,28599.001375344007,7.2,0.0,1.0,28599.001375344007,3972.0835243533343,
AUS,Nickel,9,0.0,0.0,,0.0,7.199999999999999,28846.732560000004,26.12449598399999,26.12449598399999,28872.857055984005,7.199999999999999,0.0,1.0,28872.857055984005,4010.1190355533345,
AUS,Nickel,9,0.0,0.0,,0.0,7.199999999999999,28846.732560000004,26.12449598399999,26.12449598399999,28872.857055984005,7.199999999999999,0.0,1.0,28872.857055984005,4010.1190355533345,
AUS,Nickel,10,0.0,0.0,,0.0,8.399999999999999,33866.569968,31.428793367999994,31.428793367999994,33897.998761368006,8.399999999999999,0.0,1.0,33897.998761368006,4035.4760430200013,
AUS,Nickel,10,0.0,0.0,,0.0,8.399999999999999,33866.569968,31.428793367999994,31.428793367999994,33897.998761368006,8.399999999999999,0.0,1.0,33897.998761368006,4035.4760430200013,
AUS,Nickel,11,0.0,0.0,,0.0,8.4,34139.20394400001,32.650498008,32.650498008,34171.85444200801,8.4,0.0,1.0,34171.85444200801,4068.077909762858,
AUS,Nickel,11,0.0,0.0,,0.0,8.4,34139.20394400001,32.650498008,32.650498008,34171.85444200801,8.4,0.0,1.0,34171.85444200801,4068.077909762858,
AUS,Nickel,12,0.0,0.0,,0.0,9.600000000000001,39431.67532800001,39.17650003199999,39.17650003199999,39470.85182803201,9.600000000000001,0.0,1.0,39470.85182803201,4111.547065420001,
AUS,Nickel,12,0.0,0.0,,0.0,9.600000000000001,39431.67532800001,39.17650003199999,39.17650003199999,39470.85182803201,9.600000000000001,0.0,1.0,39470.85182803201,4111.547065420001,
AUS,Nickel,13,0.0,0.0,,0.0,10.8,44724.14671200001,45.70250205599999,45.70250205599999,44769.84921405601,10.8,0.0,1.0,44769.84921405601,4145.35640870889,
AUS,Nickel,13,0.0,0.0,,0.0,10.8,44724.14671200001,45.70250205599999,45.70250205599999,44769.84921405601,10.8,0.0,1.0,44769.84921405601,4145.35640870889,
AUS,Refrigerant,0,0.0,0.0,,0.0,1.2000624999999998,0.0,18134.1456375625,18134.1456375625,18134.1456375625,1.2000624999999998,0.0,1.0,18134.1456375625,15111.001,
AUS,Refrigerant,1,0.0,0.0,,0.0,1.2000624999999998,0.0,18134.1456375625,18134.1456375625,18134.1456375625,1.2000624999999998,0.0,1.0,18134.1456375625,15111.001,
AUS,Refrigerant,2,0.0,0.0,,0.0,1.2000624999999998,0.0,18134.1456375625,18134.1456375625,18134.1456375625,1.2000624999999998,0.0,1.0,18134.1456375625,15111.001,
AUS,Refrigerant,3,0.0,0.0,,0.0,1.365,0.0,20626.516365,20626.516365,20626.516365,1.365,0.0,1.0,20626.516365,15111.001,
AUS,Refrigerant,4,0.0,0.0,,0.0,1.421875,0.0,21485.954546875,21485.954546875,21485.954546875,1.421875,0.0,1.0,21485.954546875,15111.001,
