location,time_operation,commodity,weighted_cost_per_unit,conversion_factor,levelized_cost_per_kw,scenario
AUS,0,HEX,30159.999999999996,1.0,30.159999999999997,S2
AUS,1,HEX,29699.999999999996,1.0,29.699999999999996,S2
AUS,2,HEX,28899.999999999996,1.0,28.899999999999995,S2
AUS,3,HEX,28599.999999999996,1.0,28.599999999999998,S2
AUS,4,HEX,28199.999999999996,1.0,28.199999999999996,S2
AUS,5,HEX,27799.999999999996,1.0,27.799999999999997,S2
AUS,6,HEX,27400.0,1.0,27.4,S2
AUS,7,HEX,27000.0,1.0,27.0,S2
AUS,8,HEX,59700.0,1.0,59.7,S2
AUS,9,HEX,26300.0,1.0,26.3,S2
AUS,10,HEX,34571.42857142857,1.0,34.57142857142857,S2
AUS,11,HEX,25600.0,1.0,25.6,S2
AUS,12,HEX,32800.0,1.0,32.8,S2
AUS,13,HEX,31566.666666666668,1.0,31.566666666666666,S2
AUS,0,HP,60063.48889782115,1.0,60.06348889782115,S2
AUS,1,HP,59702.63134446488,1.0,59.702631344464876,S2
AUS,2,HP,59112.73091053838,1.0,59.11273091053838,S2
AUS,3,HP,55772.94481891694,1.0,55.77294481891694,S2
AUS,4,HP,56477.39335466198,1.0,56.477393354661984,S2
AUS,5,HP,56279.9949543121,1.0,56.279994954312095,S2
AUS,6,HP,55196.14680732917,1.0,55.19614680732917,S2
AUS,7,HP,55319.54218364127,1.0,55.319542183641275,S2
AUS,8,HP,56081.49711598858,1.0,56.08149711598858,S2
AUS,9,HP,54560.72851702114,1.0,54.56072851702114,S2
AUS,10,HP,54558.32078198445,1.0,54.55832078198445,S2
AUS,11,HP,48717.72735343138,1.0,48.71772735343138,S2
AUS,12,HP,38549.67037761069,1.0,38.54967037761069,S2
AUS,13,HP,37629.715319217896,1.0,37.629715319217894,S2
AUS,0,Iron,35.170891919999995,29.89,1.0512579594887999,S2
AUS,1,Iron,35.170891919999995,29.89,1.0512579594887999,S2
AUS,2,Iron,35.170891919999995,29.89,1.0512579594887999,S2
AUS,3,Iron,35.170891919999995,29.89,1.0512579594887999,S2
AUS,4,Iron,35.17089192,29.89,1.0512579594888,S2
AUS,5,Iron,35.170891919999995,29.89,1.0512579594887999,S2
AUS,6,Iron,35.17089192,29.89,1.0512579594888,S2
AUS,7,Iron,35.17089192,29.89,1.0512579594888,S2
AUS,8,Iron,35.170891919999995,29.89,1.0512579594887999,S2
AUS,9,Iron,35.17089192,29.89,1.0512579594888,S2
AUS,10,Iron,35.17089192,29.89,1.0512579594888,S2
AUS,11,Iron,35.170891919999995,29.89,1.0512579594887999,S2
AUS,12,Iron,35.170891919999995,29.89,1.0512579594887999,S2
AUS,13,Iron,35.170891919999995,29.89,1.0512579594887999,S2
AUS,0,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,0,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,1,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,1,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,2,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,2,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,3,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,3,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,4,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,4,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,5,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,5,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,6,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,6,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,7,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,7,Nickel,3959.4050206200013,0.605625,2.397914665612988,S2
AUS,8,Nickel,3972.0835243533343,0.605625,2.4055930844364877,S2
AUS,8,Nickel,3972.0835243533343,0.605625,2.4055930844364877,S2
AUS,9,Nickel,4010.1190355533345,0.605625,2.4286283409069878,S2
AUS,9,Nickel,4010.1190355533345,0.605625,2.4286283409069878,S2
AUS,10,Nickel,4035.4760430200013,0.605625,2.443985178553988,S2
AUS,10,Nickel,4035.4760430200013,0.605625,2.443985178553988,S2
AUS,11,Nickel,4068.077909762858,0.605625,2.4637296841001306,S2
AUS,11,Nickel,4068.077909762858,0.605625,2.4637296841001306,S2
AUS,12,Nickel,4111.547065420001,0.605625,2.490055691494988,S2
AUS,12,Nickel,4111.547065420001,0.605625,2.490055691494988,S2
AUS,13,Nickel,4145.35640870889,0.605625,2.510531475024321,S2
AUS,13,Nickel,4145.35640870889,0.605625,2.510531475024321,S2
AUS,0,Refrigerant,15111.001,0.56875,8.59438181875,S2
AUS,1,Refrigerant,15111.001,0.56875,8.59438181875,S2
AUS,2,Refrigerant,15111.001,0.56875,8.59438181875,S2
AUS,3,Refrigerant,15111.001,0.56875,8.59438181875,S2
AUS,4,Refrigerant,15111.001,0.56875,8.59438181875,S2
AUS,5,Refrigerant,15111.001,0.56875,8.59438181875,S2
AUS,6,Refrigerant,15111.001,0.56875,8.59438181875,S2
AUS,7,Refrigerant,15111.001,0.56875,8.59438181875,S2
AUS,8,Refrigerant,15111.000999999998,0.56875,8.594381818749998,S2
AUS,9,Refrigerant,15111.001,0.56875,8.59438181875,S2
AUS,10,Refrigerant,15111.001000000002,0.56875,8.594381818750001,S2
AUS,11,Refrigerant,15111.000999999998,0.56875,8.594381818749998,S2
AUS,12,Refrigerant,15111.001,0.56875,8.59438181875,S2
AUS,13,Refrigerant,15111.001000000002,0.56875,8.594381818750001,S2
AUS,0,Steel,495.59999592000014,18.68125,9.258427423780502,S2
AUS,1,Steel,495.59999592000014,18.68125,9.258427423780502,S2
AUS,2,Steel,495.59999592000014,18.68125,9.258427423780502,S2
AUS,3,Steel,495.59999592,18.68125,9.2584274237805,S2
AUS,4,Steel,495.59999591999997,18.68125,9.2584274237805,S2
AUS,5,Steel,495.5999959200001,18.68125,9.258427423780502,S2
AUS,6,Steel,495.59999592,18.68125,9.2584274237805,S2
AUS,7,Steel,495.59999592,18.68125,9.2584274237805,S2
AUS,8,Steel,495.59999592,18.68125,9.2584274237805,S2
AUS,9,Steel,495.5999959200001,18.68125,9.258427423780502,S2
AUS,10,Steel,495.5999959200001,18.68125,9.258427423780502,S2
AUS,11,Steel,495.5999959200001,18.68125,9.258427423780502,S2
AUS,12,Steel,495.59999592,18.68125,9.2584274237805,S2
AUS,13,Steel,495.59999592000014,18.68125,9.258427423780502,S2
AUT,0,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S2
AUT,1,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S2
AUT,2,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S2
AUT,3,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S2
AUT,4,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S2
AUT,5,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S2
AUT,6,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S2
AUT,7,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S2
AUT,8,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S2
AUT,9,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S2
AUT,10,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S2
AUT,11,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S2
AUT,12,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S2
AUT,13,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S2
AUT,0,Bauxite,32.466521058378724,16.15,0.5243343150928164,S2
AUT,1,Bauxite,32.466521058378724,16.15,0.5243343150928164,S2
AUT,2,Bauxite,32.466521058378724,16.15,0.5243343150928164,S2
AUT,3,Bauxite,32.466521058378724,16.15,0.5243343150928164,S2
AUT,4,Bauxite,32.466521058378724,16.15,0.5243343150928164,S2
AUT,5,Bauxite,32.466521058378724,16.15,0.5243343150928164,S2
AUT,6,Bauxite,32.466521058378724,16.15,0.5243343150928164,S2
AUT,7,Bauxite,32.466521058378724,16.15,0.5243343150928164,S2
AUT,8,Bauxite,32.466521058378724,16.15,0.5243343150928164,S2
AUT,9,Bauxite,32.466521058378724,16.15,0.5243343150928164,S2
AUT,10,Bauxite,32.466521058378724,16.15,0.5243343150928164,S2
AUT,11,Bauxite,32.466521058378724,16.15,0.5243343150928164,S2
AUT,12,Bauxite,32.466521058378724,16.15,0.5243343150928164,S2
AUT,13,Bauxite,32.466521058378724,16.15,0.5243343150928164,S2
AUT,0,Compressor,81383.99676,1.0,81.38399675999999,S2
AUT,1,Compressor,79183.99676,1.0,79.18399676,S2
AUT,2,Compressor,77283.99676,1.0,77.28399676,S2
AUT,3,Compressor,75483.99676,1.0,75.48399676,S2
AUT,4,Compressor,73783.99676,1.0,73.78399676,S2
AUT,5,Compressor,72083.99676,1.0,72.08399675999999,S2
AUT,6,Compressor,70383.99676,1.0,70.38399675999999,S2
AUT,7,Compressor,68783.99676,1.0,68.78399676,S2
AUT,8,Compressor,67183.99676,1.0,67.18399676,S2
AUT,9,Compressor,65583.99676,1.0,65.58399675999999,S2
AUT,10,Compressor,64083.99676,1.0,64.08399676,S2
AUT,11,Compressor,62583.99675999999,1.0,62.583996759999984,S2
AUT,12,Compressor,61183.99676,1.0,61.18399676,S2
AUT,13,Compressor,59783.99676,1.0,59.78399676,S2
AUT,0,Copper,352.50239999999997,5.51666667,1.944638241175008,S2
AUT,1,Copper,352.50239999999997,5.51666667,1.944638241175008,S2
AUT,2,Copper,352.50239999999997,5.51666667,1.944638241175008,S2
AUT,3,Copper,352.50239999999997,5.51666667,1.944638241175008,S2
AUT,4,Copper,352.50239999999997,5.51666667,1.944638241175008,S2
AUT,5,Copper,352.50239999999997,5.51666667,1.944638241175008,S2
AUT,6,Copper,352.50239999999997,5.51666667,1.944638241175008,S2
AUT,7,Copper,352.50239999999997,5.51666667,1.944638241175008,S2
AUT,8,Copper,352.50239999999997,5.51666667,1.944638241175008,S2
AUT,9,Copper,352.50239999999997,5.51666667,1.944638241175008,S2
AUT,10,Copper,352.50239999999997,5.51666667,1.944638241175008,S2
AUT,11,Copper,352.50239999999997,5.51666667,1.944638241175008,S2
AUT,12,Copper,352.50239999999997,5.51666667,1.944638241175008,S2
AUT,13,Copper,352.50239999999997,5.51666667,1.944638241175008,S2
AUT,0,Copper_ore,2412.072411364351,5.51666667,13.306599477400244,S2
AUT,1,Copper_ore,2744.902902302161,5.51666667,15.142714353516597,S2
AUT,2,Copper_ore,2864.7925632535535,5.51666667,15.804105650164747,S2
AUT,3,Copper_ore,2864.7925632535535,5.51666667,15.804105650164747,S2
AUT,4,Copper_ore,2864.7925632535535,5.51666667,15.804105650164747,S2
AUT,5,Copper_ore,2864.7925632535535,5.51666667,15.804105650164747,S2
AUT,6,Copper_ore,2864.7925632535535,5.51666667,15.804105650164747,S2
AUT,7,Copper_ore,2864.7925632535535,5.51666667,15.804105650164747,S2
AUT,8,Copper_ore,2864.7925632535535,5.51666667,15.804105650164747,S2
AUT,9,Copper_ore,2864.7925632535535,5.51666667,15.804105650164747,S2
AUT,10,Copper_ore,2864.7925632535535,5.51666667,15.804105650164747,S2
AUT,11,Copper_ore,2864.7925632535535,5.51666667,15.804105650164747,S2
AUT,12,Copper_ore,2864.7925632535535,5.51666667,15.804105650164747,S2
AUT,13,Copper_ore,2864.7925632535535,5.51666667,15.804105650164747,S2
AUT,0,HEX,46430.00000004095,1.0,46.43000000004095,S2
AUT,1,HEX,22698.457987654325,1.0,22.698457987654326,S2
AUT,2,HEX,44323.8893199563,1.0,44.3238893199563,S2
AUT,3,HEX,23190.555986666663,1.0,23.190555986666663,S2
AUT,4,HEX,22590.555986666663,1.0,22.59055598666666,S2
AUT,5,HEX,22001.66709777778,1.0,22.00166709777778,S2
AUT,6,HEX,21446.11154222222,1.0,21.44611154222222,S2
AUT,7,HEX,20901.667097777776,1.0,20.901667097777775,S2
AUT,8,HEX,71036.22343211534,1.0,71.03622343211534,S2
AUT,9,HEX,43051.57499998364,1.0,43.05157499998364,S2
AUT,10,HEX,34800.0,1.0,34.8,S2
AUT,11,HEX,59566.66666661205,1.0,59.56666666661205,S2
AUT,12,HEX,33000.0,1.0,33.0,S2
AUT,13,HEX,51349.999999959036,1.0,51.34999999995904,S2
AUT,0,HP,152034.006,1.0,152.034006,S2
AUT,1,HP,85034.006,1.0,85.03400599999999,S2
AUT,2,HP,63534.006,1.0,63.534006,S2
AUT,3,HP,63234.006,1.0,63.234006,S2
AUT,4,HP,62934.006,1.0,62.934006000000004,S2
AUT,5,HP,62734.006,1.0,62.734006,S2
AUT,6,HP,62434.006,1.0,62.434006000000004,S2
AUT,7,HP,62234.006,1.0,62.234006,S2
AUT,8,HP,61934.006,1.0,61.934006000000004,S2
AUT,9,HP,53334.33386973231,1.0,53.33433386973231,S2
AUT,10,HP,41134.624690368,1.0,41.134624690368,S2
AUT,11,HP,34158.58527527237,1.0,34.15858527527237,S2
AUT,12,HP,30780.42442851246,1.0,30.780424428512458,S2
AUT,13,HP,29672.83001044452,1.0,29.672830010444518,S2
AUT,0,Iron,28.92326128,29.89,0.8645162796592,S2
AUT,1,Iron,28.92326128,29.89,0.8645162796592,S2
AUT,2,Iron,28.92326128,29.89,0.8645162796592,S2
AUT,3,Iron,28.92326128,29.89,0.8645162796592,S2
AUT,4,Iron,28.92326128,29.89,0.8645162796592,S2
AUT,5,Iron,28.92326128,29.89,0.8645162796592,S2
AUT,6,Iron,28.92326128,29.89,0.8645162796592,S2
AUT,7,Iron,28.92326128,29.89,0.8645162796592,S2
AUT,8,Iron,28.92326128,29.89,0.8645162796592,S2
AUT,9,Iron,28.92326128,29.89,0.8645162796592,S2
AUT,10,Iron,28.92326128,29.89,0.8645162796592,S2
AUT,11,Iron,28.92326128,29.89,0.8645162796592,S2
AUT,12,Iron,28.92326128,29.89,0.8645162796592,S2
AUT,13,Iron,28.92326128,29.89,0.8645162796592,S2
AUT,0,Nickel,3913.578180000001,0.605625,2.3701607852625006,S2
AUT,0,Nickel,3913.578180000001,0.605625,2.3701607852625006,S2
AUT,1,Nickel,3913.578180000001,0.605625,2.3701607852625006,S2
AUT,1,Nickel,3913.578180000001,0.605625,2.3701607852625006,S2
AUT,2,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,2,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,3,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,3,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,4,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,4,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,5,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,5,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,6,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,6,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,7,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,7,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,8,Nickel,3913.578180000001,0.605625,2.3701607852625006,S2
AUT,8,Nickel,3913.578180000001,0.605625,2.3701607852625006,S2
AUT,9,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,9,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,10,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,10,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,11,Nickel,3913.578180000001,0.605625,2.3701607852625006,S2
AUT,11,Nickel,3913.578180000001,0.605625,2.3701607852625006,S2
AUT,12,Nickel,3913.578180000001,0.605625,2.3701607852625006,S2
AUT,12,Nickel,3913.578180000001,0.605625,2.3701607852625006,S2
AUT,13,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,13,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S2
AUT,0,Refrigerant,1208.881,0.56875,0.68755106875,S2
AUT,1,Refrigerant,1208.881,0.56875,0.68755106875,S2
AUT,2,Refrigerant,1208.881,0.56875,0.68755106875,S2
AUT,3,Refrigerant,1208.881,0.56875,0.68755106875,S2
AUT,4,Refrigerant,1208.881,0.56875,0.68755106875,S2
AUT,5,Refrigerant,1208.881,0.56875,0.68755106875,S2
AUT,6,Refrigerant,1208.881,0.56875,0.68755106875,S2
AUT,7,Refrigerant,1208.881,0.56875,0.68755106875,S2
AUT,8,Refrigerant,1208.881,0.56875,0.68755106875,S2
AUT,9,Refrigerant,1208.881,0.56875,0.68755106875,S2
AUT,10,Refrigerant,1208.881,0.56875,0.68755106875,S2
AUT,11,Refrigerant,1208.881,0.56875,0.68755106875,S2
AUT,12,Refrigerant,1208.881,0.56875,0.68755106875,S2
AUT,13,Refrigerant,1208.881,0.56875,0.68755106875,S2
AUT,0,Steel,495.59999592,18.68125,9.2584274237805,S2
AUT,1,Steel,495.5999959200001,18.68125,9.258427423780502,S2
AUT,2,Steel,495.59999591999997,18.68125,9.2584274237805,S2
AUT,3,Steel,495.59999591999997,18.68125,9.2584274237805,S2
AUT,4,Steel,495.59999591999997,18.68125,9.2584274237805,S2
AUT,5,Steel,495.59999591999997,18.68125,9.2584274237805,S2
AUT,6,Steel,495.59999591999997,18.68125,9.2584274237805,S2
AUT,7,Steel,495.59999591999997,18.68125,9.2584274237805,S2
AUT,8,Steel,495.59999591999997,18.68125,9.2584274237805,S2
AUT,9,Steel,495.59999591999997,18.68125,9.2584274237805,S2
AUT,10,Steel,495.59999591999997,18.68125,9.2584274237805,S2
AUT,11,Steel,495.5999959200001,18.68125,9.258427423780502,S2
AUT,12,Steel,495.5999959200001,18.68125,9.258427423780502,S2
AUT,13,Steel,495.59999592,18.68125,9.2584274237805,S2
BRA,0,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S2
BRA,1,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S2
BRA,2,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S2
BRA,3,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S2
BRA,4,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S2
BRA,5,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S2
BRA,6,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S2
BRA,7,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S2
BRA,8,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S2
BRA,9,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S2
BRA,10,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S2
BRA,11,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S2
BRA,12,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S2
BRA,13,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S2
BRA,0,Bauxite,30.660000000000004,16.15,0.495159,S2
BRA,1,Bauxite,30.660000000000004,16.15,0.495159,S2
BRA,2,Bauxite,30.660000000000004,16.15,0.495159,S2
BRA,3,Bauxite,30.660000000000004,16.15,0.495159,S2
BRA,4,Bauxite,30.660000000000004,16.15,0.495159,S2
BRA,5,Bauxite,30.660000000000004,16.15,0.495159,S2
BRA,6,Bauxite,30.660000000000004,16.15,0.495159,S2
BRA,7,Bauxite,30.660000000000004,16.15,0.495159,S2
BRA,8,Bauxite,30.660000000000004,16.15,0.495159,S2
BRA,9,Bauxite,30.660000000000004,16.15,0.495159,S2
BRA,10,Bauxite,30.660000000000004,16.15,0.495159,S2
BRA,11,Bauxite,30.660000000000004,16.15,0.495159,S2
BRA,12,Bauxite,30.660000000000004,16.15,0.495159,S2
BRA,13,Bauxite,30.660000000000004,16.15,0.495159,S2
BRA,3,Compressor,4751859.945180707,1.0,4751.859945180707,S2
BRA,4,Compressor,499573.3333333333,1.0,499.5733333333333,S2
BRA,5,Compressor,392662.3594009902,1.0,392.66235940099017,S2
BRA,6,Compressor,114821.7875332541,1.0,114.8217875332541,S2
BRA,7,Compressor,68153.12162737906,1.0,68.15312162737906,S2
BRA,8,Compressor,48720.529801324505,1.0,48.7205298013245,S2
BRA,9,Compressor,48200.0,1.0,48.2,S2
BRA,10,Compressor,48000.0,1.0,48.0,S2
BRA,11,Compressor,47700.0,1.0,47.7,S2
BRA,12,Compressor,47500.0,1.0,47.5,S2
BRA,13,Compressor,47300.0,1.0,47.3,S2
BRA,5,Copper,175.4628,5.51666667,0.9679697805848759,S2
BRA,6,Copper,175.4628,5.51666667,0.9679697805848759,S2
BRA,7,Copper,175.4628,5.51666667,0.9679697805848759,S2
BRA,8,Copper,175.4628,5.51666667,0.9679697805848759,S2
BRA,9,Copper,175.4628,5.51666667,0.9679697805848759,S2
BRA,10,Copper,175.4628,5.51666667,0.9679697805848759,S2
BRA,11,Copper,175.4628,5.51666667,0.9679697805848759,S2
BRA,12,Copper,175.4628,5.51666667,0.9679697805848759,S2
BRA,13,Copper,175.4628,5.51666667,0.9679697805848759,S2
BRA,3,Copper_ore,1911.24754204,5.51666667,10.543715613291493,S2
BRA,4,Copper_ore,1911.2475420399996,5.51666667,10.543715613291491,S2
BRA,5,Copper_ore,1529.9828032530022,5.51666667,8.440405136379006,S2
BRA,6,Copper_ore,1678.9978097307055,5.51666667,9.262471255944385,S2
BRA,7,Copper_ore,2784.164335110972,5.51666667,15.35930659130941,S2
BRA,8,Copper_ore,2856.4012675694207,5.51666667,15.757813668945976,S2
BRA,9,Copper_ore,2857.3289056153712,5.51666667,15.762931138835896,S2
BRA,10,Copper_ore,2857.3289056153712,5.51666667,15.762931138835896,S2
BRA,11,Copper_ore,2857.328905615371,5.51666667,15.762931138835894,S2
BRA,12,Copper_ore,2880.738877508259,5.51666667,15.892076150523026,S2
BRA,13,Copper_ore,2880.7388775082595,5.51666667,15.892076150523028,S2
BRA,0,HEX,26970.0,1.0,26.97,S2
BRA,1,HEX,26800.0,1.0,26.8,S2
BRA,2,HEX,26400.0,1.0,26.4,S2
BRA,3,HEX,26200.0,1.0,26.2,S2
BRA,4,HEX,26100.0,1.0,26.1,S2
BRA,5,HEX,25900.0,1.0,25.9,S2
BRA,6,HEX,25700.0,1.0,25.7,S2
BRA,7,HEX,25500.0,1.0,25.5,S2
BRA,8,HEX,40150.0,1.0,40.15,S2
BRA,9,HEX,25200.0,1.0,25.2,S2
BRA,10,HEX,25000.0,1.0,25.0,S2
BRA,11,HEX,24800.0,1.0,24.8,S2
BRA,12,HEX,44366.666666666664,1.0,44.36666666666667,S2
BRA,13,HEX,24500.0,1.0,24.5,S2
BRA,3,HP,162849.19876,1.0,162.84919876,S2
BRA,4,HP,150878.84596000036,1.0,150.87884596000035,S2
BRA,5,HP,49449.19876,1.0,49.44919876,S2
BRA,6,HP,49449.19876,1.0,49.44919876,S2
BRA,7,HP,49449.19876,1.0,49.44919876,S2
BRA,8,HP,77799.19876,1.0,77.79919876,S2
BRA,9,HP,49449.19876,1.0,49.44919876,S2
BRA,10,HP,49449.19876,1.0,49.44919876,S2
BRA,11,HP,49449.19876,1.0,49.44919876,S2
BRA,12,HP,87149.19876,1.0,87.14919876,S2
BRA,13,HP,49349.19876,1.0,49.34919876,S2
BRA,3,Iron,22.926233999999997,29.89,0.6852651342599999,S2
BRA,4,Iron,22.926234,29.89,0.68526513426,S2
BRA,5,Iron,22.926234,29.89,0.68526513426,S2
BRA,6,Iron,22.926233999999997,29.89,0.6852651342599999,S2
BRA,7,Iron,22.926233999999997,29.89,0.6852651342599999,S2
BRA,8,Iron,22.926234,29.89,0.68526513426,S2
BRA,9,Iron,22.926233999999997,29.89,0.6852651342599999,S2
BRA,10,Iron,22.926233999999997,29.89,0.6852651342599999,S2
