technology,carrier,node,time_operation,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4
Aluminium_production,Bauxite,AUS,0,240.0,240.0,240.0,240.0,240.0
Aluminium_production,Bauxite,AUS,1,240.0,240.0,240.0,240.0,240.0
Aluminium_production,Bauxite,AUS,2,240.0,240.0,240.0,240.0,240.0
Aluminium_production,Bauxite,AUS,3,240.0,240.0,240.0,240.0,240.0
Aluminium_production,Bauxite,AUS,4,240.0,240.0,240.0,240.0,240.0
Aluminium_production,Bauxite,AUS,5,240.0,240.0,240.0,240.0,240.0
Aluminium_production,Bauxite,AUS,6,240.0,240.0,240.0,240.0,240.0
Aluminium_production,Bauxite,AUS,7,240.0,240.0,240.0,240.0,240.0
Aluminium_production,Bauxite,AUS,8,240.0,240.0,240.0,240.0,240.0
Aluminium_production,Bauxite,AUS,9,240.0,240.0,240.0,240.0,240.0
Aluminium_production,Bauxite,AUS,10,240.0,240.0,240.0,240.0,240.0
Aluminium_production,Bauxite,AUS,11,240.0,240.0,240.0,240.0,240.0
Aluminium_production,Bauxite,AUS,12,240.0,240.0,240.0,240.0,240.0
Aluminium_production,Bauxite,AUS,13,240.0,240.0,240.0,240.0,240.0
Aluminium_production,Bauxite,AUT,0,78.56,78.56,78.56,78.56,78.56
Aluminium_production,Bauxite,AUT,1,78.56,78.56,78.56,78.56,78.56
Aluminium_production,Bauxite,AUT,2,78.56,78.56,78.56,78.56,78.56
Aluminium_production,Bauxite,AUT,3,78.56,78.56,78.56,78.56,78.56
Aluminium_production,Bauxite,AUT,4,78.56,78.56,78.56,78.56,78.56
Aluminium_production,Bauxite,AUT,5,78.56,78.56,78.56,78.56,78.56
Aluminium_production,Bauxite,AUT,6,78.56,78.56,78.56,78.56,78.56
Aluminium_production,Bauxite,AUT,7,78.56,78.56,78.56,78.56,78.56
Aluminium_production,Bauxite,AUT,8,78.56,78.56,78.56,78.56,78.56
Aluminium_production,Bauxite,AUT,9,78.56,78.56,78.56,78.56,78.56
Aluminium_production,Bauxite,AUT,10,78.56,78.56,78.56,78.56,78.56
Aluminium_production,Bauxite,AUT,11,78.56,78.56,78.56,78.56,78.56
Aluminium_production,Bauxite,AUT,12,78.56,78.56,78.56,78.56,78.56
Aluminium_production,Bauxite,AUT,13,78.56,78.56,78.56,78.56,78.56
Aluminium_production,Bauxite,BRA,0,129.76,129.76,129.76,129.76,129.76
Aluminium_production,Bauxite,BRA,1,129.76,129.76,129.76,129.76,129.76
Aluminium_production,Bauxite,BRA,2,129.76,129.76,129.76,129.76,129.76
Aluminium_production,Bauxite,BRA,3,129.76,129.76,129.76,129.76,129.76
Aluminium_production,Bauxite,BRA,4,129.76,129.76,129.76,129.76,129.76
Aluminium_production,Bauxite,BRA,5,129.76,129.76,129.76,129.76,129.76
Aluminium_production,Bauxite,BRA,6,129.76,129.76,129.76,129.76,129.76
Aluminium_production,Bauxite,BRA,7,129.76,129.76,129.76,129.76,129.76
Aluminium_production,Bauxite,BRA,8,129.76,129.76,129.76,129.76,129.76
Aluminium_production,Bauxite,BRA,9,129.76,129.76,129.76,129.76,129.76
Aluminium_production,Bauxite,BRA,10,129.76,129.76,129.76,129.76,129.76
Aluminium_production,Bauxite,BRA,11,129.76,129.76,129.76,129.76,129.76
Aluminium_production,Bauxite,BRA,12,129.76,129.76,129.76,129.76,129.76
Aluminium_production,Bauxite,BRA,13,129.76,129.76,129.76,129.76,129.76
Aluminium_production,Bauxite,CHN,0,1105.44,1105.44,1105.44,1105.44,1105.44
Aluminium_production,Bauxite,CHN,1,1254.29882576,1254.29882576,1254.29882576,1254.29882576,1254.2988257599998
Aluminium_production,Bauxite,CHN,2,1420.1682654400001,1420.1682654400001,1420.1682654400004,1420.1682654400001,1420.1682654400001
Aluminium_production,Bauxite,CHN,3,1605.40354208,1605.40354208,1605.40354208,1605.4035420799999,1605.40354208
Aluminium_production,Bauxite,CHN,4,1812.7204244799998,1812.7204244800005,1812.7204244800005,1812.7204244799996,1812.72042448
Aluminium_production,Bauxite,CHN,5,2045.2535486400002,2045.25354864,2045.25354864,2045.2535486400002,2045.2535486400004
Aluminium_production,Bauxite,CHN,6,2306.62407968,2306.62407968,2306.62407968,2306.6240796800002,2306.6240796800002
Aluminium_production,Bauxite,CHN,7,2601.01884736,2601.01884736,2601.01884736,2601.01884736,2601.01884736
Aluminium_production,Bauxite,CHN,8,2933.2822480000004,2933.2822480000004,2933.2822480000004,2933.282248,2933.282248
Aluminium_production,Bauxite,CHN,9,3309.0239832,3309.0239831999997,3309.0239831948293,3309.0239831999997,3309.0239832000007
Aluminium_production,Bauxite,CHN,10,3734.74417056,3734.74417056,3734.7441705651718,3734.74417056,3734.7441705599995
Aluminium_production,Bauxite,CHN,11,4217.979834080001,4217.979834074829,4217.979834074829,4217.979834080001,4217.979834080001
Aluminium_production,Bauxite,CHN,12,4684.88,4767.475392154828,4767.475392154828,4767.47539216,4684.88
Aluminium_production,Bauxite,CHN,13,5071.103999999999,5393.382217424486,5393.382217424486,5393.382217439999,5071.103999999999
Aluminium_production,Bauxite,CZE,0,9.6,9.6,9.6,9.6,9.6
Aluminium_production,Bauxite,CZE,1,9.6,9.6,9.6,9.6,9.6
Aluminium_production,Bauxite,CZE,2,9.6,9.6,9.6,9.6,9.6
Aluminium_production,Bauxite,CZE,3,9.6,9.6,9.6,9.6,9.6
Aluminium_production,Bauxite,CZE,4,9.6,9.6,9.6,9.6,9.6
Aluminium_production,Bauxite,CZE,5,9.6,9.6,9.6,9.6,9.6
Aluminium_production,Bauxite,CZE,6,9.6,9.6,9.6,9.6,9.6
Aluminium_production,Bauxite,CZE,7,9.6,9.6,9.6,9.6,9.6
Aluminium_production,Bauxite,CZE,8,9.6,9.6,9.6,9.6,9.6
Aluminium_production,Bauxite,CZE,9,9.6,9.6,9.6,9.6,9.6
Aluminium_production,Bauxite,CZE,10,9.6,9.6,9.6,9.6,9.6
Aluminium_production,Bauxite,CZE,11,9.6,9.6,9.6,9.6,9.6
Aluminium_production,Bauxite,CZE,12,9.6,9.6,9.6,9.6,9.6
Aluminium_production,Bauxite,CZE,13,9.6,9.6,9.6,9.6,9.6
Aluminium_production,Bauxite,DEU,0,88.0,88.0,88.0,88.0,88.0
Aluminium_production,Bauxite,DEU,1,88.0,88.0,88.0,88.0,88.0
Aluminium_production,Bauxite,DEU,2,88.0,88.0,88.0,88.0,88.0
Aluminium_production,Bauxite,DEU,3,88.0,88.0,88.0,88.0,88.0
Aluminium_production,Bauxite,DEU,4,88.0,88.0,88.0,88.0,88.0
Aluminium_production,Bauxite,DEU,5,88.0,88.0,88.0,88.0,88.0
Aluminium_production,Bauxite,DEU,6,88.0,88.0,88.0,88.0,88.0
Aluminium_production,Bauxite,DEU,7,88.0,88.0,88.0,88.0,88.0
Aluminium_production,Bauxite,DEU,8,88.0,88.0,88.0,88.0,88.0
Aluminium_production,Bauxite,DEU,9,88.0,88.0,88.0,88.0,88.0
Aluminium_production,Bauxite,DEU,10,88.0,88.0,88.0,88.0,88.0
Aluminium_production,Bauxite,DEU,11,88.0,88.0,88.0,88.0,88.0
Aluminium_production,Bauxite,DEU,12,88.0,88.0,88.0,88.0,88.0
Aluminium_production,Bauxite,DEU,13,88.0,88.0,88.0,88.0,88.0
Aluminium_production,Bauxite,ITA,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ITA,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ITA,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ITA,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ITA,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ITA,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ITA,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ITA,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ITA,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ITA,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ITA,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ITA,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ITA,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ITA,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,JPN,0,4.8,4.8,4.8,4.8,4.8
Aluminium_production,Bauxite,JPN,1,4.8,4.8,4.8,4.8,4.8
Aluminium_production,Bauxite,JPN,2,4.8,4.8,4.8,4.8,4.8
Aluminium_production,Bauxite,JPN,3,4.8,4.8,4.8,4.8,4.8
Aluminium_production,Bauxite,JPN,4,4.8,4.8,4.8,4.8,4.8
Aluminium_production,Bauxite,JPN,5,4.8,4.8,4.8,4.8,4.8
Aluminium_production,Bauxite,JPN,6,4.8,4.8,4.8,4.8,4.8
Aluminium_production,Bauxite,JPN,7,4.8,4.8,4.8,4.8,4.8
Aluminium_production,Bauxite,JPN,8,4.8,4.8,4.8,4.8,4.8
Aluminium_production,Bauxite,JPN,9,4.8,4.8,4.8,4.8,4.8
Aluminium_production,Bauxite,JPN,10,4.8,4.8,4.8,4.8,4.8
Aluminium_production,Bauxite,JPN,11,4.8,4.8,4.8,4.8,4.8
Aluminium_production,Bauxite,JPN,12,4.8,4.8,4.8,4.8,4.8
Aluminium_production,Bauxite,JPN,13,4.8,4.8,4.8,4.8,4.8
Aluminium_production,Bauxite,KOR,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,KOR,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,KOR,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,KOR,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,KOR,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,KOR,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,KOR,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,KOR,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,KOR,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,KOR,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,KOR,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,KOR,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,KOR,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,KOR,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROE,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROE,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROE,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROE,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROE,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROE,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROE,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROE,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROE,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROE,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROE,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROE,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROE,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROE,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROW,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROW,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROW,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROW,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROW,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROW,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROW,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROW,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROW,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROW,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROW,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROW,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROW,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,ROW,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,Bauxite,USA,0,137.6,137.6,137.6,137.6,137.6
Aluminium_production,Bauxite,USA,1,137.6,137.6,137.6,137.6,137.6
Aluminium_production,Bauxite,USA,2,137.6,137.6,137.6,137.6,137.6
Aluminium_production,Bauxite,USA,3,137.6,137.6,137.6,137.6,137.6
Aluminium_production,Bauxite,USA,4,137.6,137.6,137.6,137.6,137.6
Aluminium_production,Bauxite,USA,5,137.6,137.6,137.6,137.6,137.6
Aluminium_production,Bauxite,USA,6,137.6,137.6,137.6,137.6,137.6
Aluminium_production,Bauxite,USA,7,137.6,137.6,137.6,137.6,137.6
Aluminium_production,Bauxite,USA,8,137.6,137.6,137.6,137.6,137.6
Aluminium_production,Bauxite,USA,9,137.6,137.6,137.6,137.6,137.6
Aluminium_production,Bauxite,USA,10,137.6,137.6,137.6,137.6,137.6
Aluminium_production,Bauxite,USA,11,137.6,137.6,137.6,137.6,137.6
Aluminium_production,Bauxite,USA,12,137.6,137.6,137.6,137.6,137.6
Aluminium_production,Bauxite,USA,13,137.6,137.6,137.6,137.6,137.6
Bauxite_mining,Bauxite_reserves,AUS,0,254.4,461.76,240.0,244.8,406.56
Bauxite_mining,Bauxite_reserves,AUS,1,254.4,461.76,240.0,244.8,406.56
Bauxite_mining,Bauxite_reserves,AUS,2,254.4,461.76,240.0,244.8,406.56
Bauxite_mining,Bauxite_reserves,AUS,3,254.4,461.76,240.0,244.8,406.56
Bauxite_mining,Bauxite_reserves,AUS,4,254.4,461.76,240.0,244.8,406.56
Bauxite_mining,Bauxite_reserves,AUS,5,254.4,461.76,240.0,244.8,406.56
Bauxite_mining,Bauxite_reserves,AUS,6,254.4,461.76,240.0,244.8,406.56
Bauxite_mining,Bauxite_reserves,AUS,7,254.4,461.76,240.0,244.8,406.56
Bauxite_mining,Bauxite_reserves,AUS,8,254.4,461.76,240.0,244.8,406.56
Bauxite_mining,Bauxite_reserves,AUS,9,254.4,461.76,240.0,244.8,406.56
Bauxite_mining,Bauxite_reserves,AUS,10,254.4,461.76,374.74417056517177,244.8,406.56
Bauxite_mining,Bauxite_reserves,AUS,11,254.4,461.76,374.74417056517177,244.8,406.56
Bauxite_mining,Bauxite_reserves,AUS,12,254.4,461.76,443.26655391482836,319.6353921600001,476.88433647999915
Bauxite_mining,Bauxite_reserves,AUS,13,254.4,461.76,443.26655391482836,945.5422174399989,863.1083364799983
Bauxite_mining,Bauxite_reserves,AUT,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,AUT,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,AUT,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,AUT,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,AUT,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,AUT,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,AUT,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,AUT,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,AUT,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,AUT,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,AUT,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,AUT,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,AUT,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,AUT,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,BRA,0,129.76,134.56,213.12,227.36,273.12
Bauxite_mining,Bauxite_reserves,BRA,1,129.76,134.56,213.12,227.36,273.12
Bauxite_mining,Bauxite_reserves,BRA,2,129.76,134.56,213.12,227.36,273.12
Bauxite_mining,Bauxite_reserves,BRA,3,129.76,134.56,213.12,227.36,273.12
Bauxite_mining,Bauxite_reserves,BRA,4,129.76,134.56,213.12,227.36,273.12
Bauxite_mining,Bauxite_reserves,BRA,5,129.76,134.56,213.12,227.36,273.12
Bauxite_mining,Bauxite_reserves,BRA,6,129.76,134.56,213.12,227.36,273.12
Bauxite_mining,Bauxite_reserves,BRA,7,129.76,134.56,213.12,227.35999999999999,273.12
Bauxite_mining,Bauxite_reserves,BRA,8,129.76,134.56,213.12,227.36,273.12
Bauxite_mining,Bauxite_reserves,BRA,9,129.76,134.56,213.12,227.36,273.12
Bauxite_mining,Bauxite_reserves,BRA,10,264.5041705599999,269.30417055999993,213.12,362.10417055999994,273.12
Bauxite_mining,Bauxite_reserves,BRA,11,466.87583408000114,269.30417055999993,213.12,845.3398340800007,273.12
Bauxite_mining,Bauxite_reserves,BRA,12,933.7760000000005,269.30417055999993,694.0931747303422,1320.0,273.12
Bauxite_mining,Bauxite_reserves,BRA,13,1320.0,895.2109958296578,1320.0,1320.0,273.12
Bauxite_mining,Bauxite_reserves,CHN,0,1105.44,1105.44,1105.44,1105.44,1105.44
Bauxite_mining,Bauxite_reserves,CHN,1,1254.29882576,1254.29882576,1254.29882576,1254.29882576,1254.2988257599998
Bauxite_mining,Bauxite_reserves,CHN,2,1420.1682654400001,1420.1682654400001,1420.1682654400004,1420.1682654400001,1420.1682654400001
Bauxite_mining,Bauxite_reserves,CHN,3,1605.40354208,1605.40354208,1605.40354208,1605.4035420799999,1605.40354208
Bauxite_mining,Bauxite_reserves,CHN,4,1812.7204244799998,1812.7204244800005,1812.7204244800005,1812.7204244799996,1812.72042448
Bauxite_mining,Bauxite_reserves,CHN,5,2045.2535486400002,2045.25354864,2045.25354864,2045.2535486400002,2045.2535486400004
Bauxite_mining,Bauxite_reserves,CHN,6,2306.62407968,2306.62407968,2306.62407968,2306.6240796800002,2306.6240796800002
Bauxite_mining,Bauxite_reserves,CHN,7,2601.01884736,2601.01884736,2601.01884736,2601.01884736,2601.01884736
Bauxite_mining,Bauxite_reserves,CHN,8,2933.2822480000004,2933.2822480000004,2933.2822480000004,2933.282248,2933.282248
Bauxite_mining,Bauxite_reserves,CHN,9,3309.0239832,3309.0239831999997,3309.0239831948293,3309.0239831999997,3309.0239832000007
Bauxite_mining,Bauxite_reserves,CHN,10,3600.0,3600.0,3600.0,3600.0,3600.0
Bauxite_mining,Bauxite_reserves,CHN,11,3600.0,3600.0,3600.0,3600.0,3600.0
Bauxite_mining,Bauxite_reserves,CHN,12,3600.0,3600.0,3600.0,3600.0,3600.0
Bauxite_mining,Bauxite_reserves,CHN,13,3600.0,3600.0,3600.0,3600.0,3600.0
Bauxite_mining,Bauxite_reserves,CZE,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,CZE,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,CZE,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,CZE,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,CZE,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,CZE,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,CZE,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,CZE,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,CZE,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,CZE,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,CZE,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,CZE,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,CZE,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,CZE,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,DEU,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,DEU,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,DEU,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,DEU,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,DEU,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,DEU,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,DEU,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,DEU,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,DEU,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,DEU,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,DEU,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,DEU,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,DEU,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,DEU,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ITA,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ITA,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ITA,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ITA,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ITA,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ITA,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ITA,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ITA,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ITA,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ITA,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ITA,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ITA,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ITA,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ITA,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,JPN,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,JPN,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,JPN,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,JPN,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,JPN,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,JPN,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,JPN,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,JPN,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,JPN,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,JPN,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,JPN,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,JPN,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,JPN,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,JPN,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,KOR,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,KOR,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,KOR,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,KOR,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,KOR,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,KOR,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,KOR,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,KOR,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,KOR,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,KOR,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,KOR,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,KOR,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,KOR,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,KOR,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite_reserves,ROE,0,212.32,9.6,143.35999999999999,78.56,0.0
Bauxite_mining,Bauxite_reserves,ROE,1,212.32,9.6,143.35999999999999,78.56,0.0
Bauxite_mining,Bauxite_reserves,ROE,2,212.32,9.6,143.35999999999999,78.56,0.0
Bauxite_mining,Bauxite_reserves,ROE,3,212.32,9.6,143.35999999999999,78.56,0.0
Bauxite_mining,Bauxite_reserves,ROE,4,212.32,9.6,143.35999999999999,78.56,0.0
Bauxite_mining,Bauxite_reserves,ROE,5,212.32,9.6,143.35999999999999,78.56,0.0
Bauxite_mining,Bauxite_reserves,ROE,6,212.32,9.6,143.35999999999999,78.56,0.0
Bauxite_mining,Bauxite_reserves,ROE,7,212.32,9.6,143.35999999999999,78.56,0.0
Bauxite_mining,Bauxite_reserves,ROE,8,212.32,9.6,143.35999999999999,78.56,0.0
Bauxite_mining,Bauxite_reserves,ROE,9,212.32,9.6,143.35999999999999,78.56,0.0
Bauxite_mining,Bauxite_reserves,ROE,10,212.32,9.6,143.35999999999999,78.56,134.74417055999947
Bauxite_mining,Bauxite_reserves,ROE,11,212.32,9.6,143.35999999999999,78.56,134.74417055999947
Bauxite_mining,Bauxite_reserves,ROE,12,212.32,9.6,143.35999999999999,78.56,531.32
Bauxite_mining,Bauxite_reserves,ROE,13,212.32,9.6,143.35999999999999,78.56,531.32
Bauxite_mining,Bauxite_reserves,ROW,0,88.0,78.56,88.0,133.76,4.8
Bauxite_mining,Bauxite_reserves,ROW,1,88.0,78.56,88.0,133.76,4.8
Bauxite_mining,Bauxite_reserves,ROW,2,88.0,78.56,88.0,133.76,4.8
Bauxite_mining,Bauxite_reserves,ROW,3,88.0,78.56,88.0,133.76,4.8
Bauxite_mining,Bauxite_reserves,ROW,4,88.0,78.56,88.0,133.76,4.8
Bauxite_mining,Bauxite_reserves,ROW,5,88.0,78.56,88.0,133.76,4.8
Bauxite_mining,Bauxite_reserves,ROW,6,88.0,78.56,88.0,133.76,4.8
