technology,carrier,node,time_operation,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4
Iron_mining,Iron,ROE,8,6040.0,6040.0,6040.0,6040.0,6040.0
Iron_mining,Iron,ROE,9,6040.0,6040.0,6040.0,6040.0,6040.0
Iron_mining,Iron,ROE,10,6040.0,6040.0,6040.0,6040.0,6040.0
Iron_mining,Iron,ROE,11,6040.0,6040.0,6040.0,6040.0,6040.0
Iron_mining,Iron,ROE,12,6040.0,6040.0,6040.0,6040.0,6040.0
Iron_mining,Iron,ROE,13,6040.0,6040.0,6040.0,6040.0,6040.0
Iron_mining,Iron,ROW,0,29160.0,29160.0,29160.0,29160.0,29160.0
Iron_mining,Iron,ROW,1,29160.0,29160.0,29160.0,29160.0,29160.0
Iron_mining,Iron,ROW,2,29160.0,29160.0,29160.0,29160.0,29160.0
Iron_mining,Iron,ROW,3,29160.0,29160.0,29160.0,29160.0,29160.0
Iron_mining,Iron,ROW,4,29160.0,29160.0,29160.0,29160.0,29160.0
Iron_mining,Iron,ROW,5,29160.0,29160.0,29160.0,29160.0,29160.0
Iron_mining,Iron,ROW,6,29160.0,29160.0,29160.0,29160.0,29160.0
Iron_mining,Iron,ROW,7,29160.0,29160.0,29160.0,29160.0,29160.0
Iron_mining,Iron,ROW,8,29160.0,29160.0,29160.0,29160.0,29160.0
Iron_mining,Iron,ROW,9,29160.0,29160.0,29160.0,29160.0,29160.0
Iron_mining,Iron,ROW,10,29160.0,29160.0,29160.0,29160.0,29160.0
Iron_mining,Iron,ROW,11,29160.0,29160.0,29160.0,29160.0,29160.0
Iron_mining,Iron,ROW,12,29160.0,29160.0,29160.0,29160.0,29160.0
Iron_mining,Iron,ROW,13,29160.0,29160.0,29160.0,29160.0,29160.0
Iron_mining,Iron,USA,0,1840.0,1840.0,1840.0,1840.0,1840.0
Iron_mining,Iron,USA,1,1840.0,1840.0,1840.0,1840.0,1840.0
Iron_mining,Iron,USA,2,1840.0,1840.0,1840.0,1840.0,1840.0
Iron_mining,Iron,USA,3,1840.0,1840.0,1840.0,1840.0,1840.0
Iron_mining,Iron,USA,4,1840.0,1840.0,1840.0,1840.0,1840.0
Iron_mining,Iron,USA,5,1840.0,1840.0,1840.0,1840.0,1840.0
Iron_mining,Iron,USA,6,1840.0,1840.0,1840.0,1840.0,1840.0
Iron_mining,Iron,USA,7,1840.0,1840.0,1840.0,1840.0,1840.0
Iron_mining,Iron,USA,8,1840.0,1840.0,1840.0,1840.0,1840.0
Iron_mining,Iron,USA,9,1840.0,1840.0,1840.0,1840.0,1840.0
Iron_mining,Iron,USA,10,1840.0,1840.0,1840.0,1840.0,1840.0
Iron_mining,Iron,USA,11,1840.0,1840.0,1840.0,1840.0,1840.0
Iron_mining,Iron,USA,12,1840.0,1840.0,1840.0,1840.0,1840.0
Iron_mining,Iron,USA,13,1840.0,1840.0,1840.0,1840.0,1840.0
Nickel_mining,Nickel,AUS,0,10500.0,10500.0,10500.0,10500.0,10500.0
Nickel_mining,Nickel,AUS,1,10500.0,10500.0,10500.0,10500.0,10500.0
Nickel_mining,Nickel,AUS,2,10500.0,10500.0,10500.0,10500.0,10500.0
Nickel_mining,Nickel,AUS,3,10500.0,10500.0,10500.0,10500.0,10500.0
Nickel_mining,Nickel,AUS,4,10500.0,10500.0,10500.0,10500.0,10500.0
Nickel_mining,Nickel,AUS,5,10500.0,10500.0,10500.0,10500.0,10500.0
Nickel_mining,Nickel,AUS,6,10500.0,10500.0,10500.0,10500.0,10500.0
Nickel_mining,Nickel,AUS,7,10500.0,10500.0,10500.0,10500.0,10500.0
Nickel_mining,Nickel,AUS,8,10500.0,10500.0,10500.0,10500.0,10500.0
Nickel_mining,Nickel,AUS,9,10500.0,10500.0,10500.0,10500.0,10500.0
Nickel_mining,Nickel,AUS,10,10500.0,10500.0,10500.0,10500.0,10500.0
Nickel_mining,Nickel,AUS,11,10500.0,10500.0,10500.0,10500.0,10500.0
Nickel_mining,Nickel,AUS,12,10500.0,10500.0,10500.0,10500.0,10500.0
Nickel_mining,Nickel,AUS,13,10500.0,10500.0,10500.0,10500.0,10500.0
Nickel_mining,Nickel,AUT,0,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,AUT,1,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,AUT,2,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,AUT,3,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,AUT,4,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,AUT,5,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,AUT,6,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,AUT,7,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,AUT,8,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,AUT,9,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,AUT,10,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,AUT,11,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,AUT,12,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,AUT,13,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,BRA,0,8000.0,8000.0,8000.0,8000.0,8000.0
Nickel_mining,Nickel,BRA,1,8000.0,8000.0,8000.0,8000.0,8000.0
Nickel_mining,Nickel,BRA,2,8000.0,8000.0,8000.0,8000.0,8000.0
Nickel_mining,Nickel,BRA,3,8000.0,8000.0,8000.0,8000.0,8000.0
Nickel_mining,Nickel,BRA,4,8000.0,8000.0,8000.0,8000.0,8000.0
Nickel_mining,Nickel,BRA,5,8000.0,8000.0,8000.0,8000.0,8000.0
Nickel_mining,Nickel,BRA,6,8000.0,8000.0,8000.0,8000.0,8000.0
Nickel_mining,Nickel,BRA,7,8000.0,8000.0,8000.0,8000.0,8000.0
Nickel_mining,Nickel,BRA,8,8000.0,8000.0,8000.0,8000.0,8000.0
Nickel_mining,Nickel,BRA,9,8000.0,8000.0,8000.0,8000.0,8000.0
Nickel_mining,Nickel,BRA,10,8000.0,8000.0,8000.0,8000.0,8000.0
Nickel_mining,Nickel,BRA,11,8000.0,8000.0,8000.0,8000.0,8000.0
Nickel_mining,Nickel,BRA,12,8000.0,8000.0,8000.0,8000.0,8000.0
Nickel_mining,Nickel,BRA,13,8000.0,8000.0,8000.0,8000.0,8000.0
Nickel_mining,Nickel,CHN,0,1050.0,1050.0,1050.0,1050.0,1050.0
Nickel_mining,Nickel,CHN,1,1050.0,1050.0,1050.0,1050.0,1050.0
Nickel_mining,Nickel,CHN,2,1050.0,1050.0,1050.0,1050.0,1050.0
Nickel_mining,Nickel,CHN,3,1050.0,1050.0,1050.0,1050.0,1050.0
Nickel_mining,Nickel,CHN,4,1050.0,1050.0,1050.0,1050.0,1050.0
Nickel_mining,Nickel,CHN,5,1050.0,1050.0,1050.0,1050.0,1050.0
Nickel_mining,Nickel,CHN,6,1050.0,1050.0,1050.0,1050.0,1050.0
Nickel_mining,Nickel,CHN,7,1050.0,1050.0,1050.0,1050.0,1050.0
Nickel_mining,Nickel,CHN,8,1050.0,1050.0,1050.0,1050.0,1050.0
Nickel_mining,Nickel,CHN,9,1050.0,1050.0,1050.0,1050.0,1050.0
Nickel_mining,Nickel,CHN,10,1050.0,1050.0,1050.0,1050.0,1050.0
Nickel_mining,Nickel,CHN,11,1050.0,1050.0,1050.0,1050.0,1050.0
Nickel_mining,Nickel,CHN,12,1050.0,1050.0,1050.0,1050.0,1050.0
Nickel_mining,Nickel,CHN,13,1050.0,1050.0,1050.0,1050.0,1050.0
Nickel_mining,Nickel,CZE,0,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,CZE,1,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,CZE,2,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,CZE,3,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,CZE,4,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,CZE,5,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,CZE,6,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,CZE,7,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,CZE,8,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,CZE,9,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,CZE,10,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,CZE,11,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,CZE,12,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,CZE,13,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,DEU,0,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,DEU,1,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,DEU,2,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,DEU,3,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,DEU,4,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,DEU,5,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,DEU,6,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,DEU,7,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,DEU,8,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,DEU,9,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,DEU,10,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,DEU,11,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,DEU,12,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,DEU,13,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ITA,0,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ITA,1,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ITA,2,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ITA,3,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ITA,4,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ITA,5,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ITA,6,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ITA,7,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ITA,8,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ITA,9,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ITA,10,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ITA,11,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ITA,12,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ITA,13,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,JPN,0,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,JPN,1,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,JPN,2,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,JPN,3,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,JPN,4,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,JPN,5,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,JPN,6,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,JPN,7,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,JPN,8,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,JPN,9,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,JPN,10,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,JPN,11,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,JPN,12,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,JPN,13,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,KOR,0,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,KOR,1,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,KOR,2,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,KOR,3,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,KOR,4,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,KOR,5,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,KOR,6,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,KOR,7,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,KOR,8,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,KOR,9,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,KOR,10,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,KOR,11,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,KOR,12,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,KOR,13,0.0,0.0,0.0,0.0,0.0
Nickel_mining,Nickel,ROE,0,2750.0,2750.0,2750.0,2750.0,2750.0
Nickel_mining,Nickel,ROE,1,2750.0,2750.0,2750.0,2750.0,2750.0
Nickel_mining,Nickel,ROE,2,2750.0,2750.0,2750.0,2750.0,2750.0
Nickel_mining,Nickel,ROE,3,2750.0,2750.0,2750.0,2750.0,2750.0
Nickel_mining,Nickel,ROE,4,2750.0,2750.0,2750.0,2750.0,2750.0
Nickel_mining,Nickel,ROE,5,2750.0,2750.0,2750.0,2750.0,2750.0
Nickel_mining,Nickel,ROE,6,2750.0,2750.0,2750.0,2750.0,2750.0
Nickel_mining,Nickel,ROE,7,2750.0,2750.0,2750.0,2750.0,2750.0
Nickel_mining,Nickel,ROE,8,2750.0,2750.0,2750.0,2750.0,2750.0
Nickel_mining,Nickel,ROE,9,2750.0,2750.0,2750.0,2750.0,2750.0
Nickel_mining,Nickel,ROE,10,2750.0,2750.0,2750.0,2750.0,2750.0
Nickel_mining,Nickel,ROE,11,2750.0,2750.0,2750.0,2750.0,2750.0
Nickel_mining,Nickel,ROE,12,2750.0,2750.0,2750.0,2750.0,2750.0
Nickel_mining,Nickel,ROE,13,2750.0,2750.0,2750.0,2750.0,2750.0
Nickel_mining,Nickel,ROW,0,27515.0,27515.0,27515.0,27515.0,27515.0
Nickel_mining,Nickel,ROW,1,27515.0,27515.0,27515.0,27515.0,27515.0
Nickel_mining,Nickel,ROW,2,27515.0,27515.0,27515.0,27515.0,27515.0
Nickel_mining,Nickel,ROW,3,27515.0,27515.0,27515.0,27515.0,27515.0
Nickel_mining,Nickel,ROW,4,27515.0,27515.0,27515.0,27515.0,27515.0
Nickel_mining,Nickel,ROW,5,27515.0,27515.0,27515.0,27515.0,27515.0
Nickel_mining,Nickel,ROW,6,27515.0,27515.0,27515.0,27515.0,27515.0
Nickel_mining,Nickel,ROW,7,27515.0,27515.0,27515.0,27515.0,27515.0
Nickel_mining,Nickel,ROW,8,27515.0,27515.0,27515.0,27515.0,27515.0
Nickel_mining,Nickel,ROW,9,27515.0,27515.0,27515.0,27515.0,27515.0
Nickel_mining,Nickel,ROW,10,27515.0,27515.0,27515.0,27515.0,27515.0
Nickel_mining,Nickel,ROW,11,27515.0,27515.0,27515.0,27515.0,27515.0
Nickel_mining,Nickel,ROW,12,27515.0,27515.0,27515.0,27515.0,27515.0
Nickel_mining,Nickel,ROW,13,27515.0,27515.0,27515.0,27515.0,27515.0
Nickel_mining,Nickel,USA,0,185.0,185.0,185.0,185.0,185.0
Nickel_mining,Nickel,USA,1,185.0,185.0,185.0,185.0,185.0
Nickel_mining,Nickel,USA,2,185.0,185.0,185.0,185.0,185.0
Nickel_mining,Nickel,USA,3,185.0,185.0,185.0,185.0,185.0
Nickel_mining,Nickel,USA,4,185.0,185.0,185.0,185.0,185.0
Nickel_mining,Nickel,USA,5,185.0,185.0,185.0,185.0,185.0
Nickel_mining,Nickel,USA,6,185.0,185.0,185.0,185.0,185.0
Nickel_mining,Nickel,USA,7,185.0,185.0,185.0,185.0,185.0
Nickel_mining,Nickel,USA,8,185.0,185.0,185.0,185.0,185.0
Nickel_mining,Nickel,USA,9,185.0,185.0,185.0,185.0,185.0
Nickel_mining,Nickel,USA,10,185.0,185.0,185.0,185.0,185.0
Nickel_mining,Nickel,USA,11,185.0,185.0,185.0,185.0,185.0
Nickel_mining,Nickel,USA,12,185.0,185.0,185.0,185.0,185.0
Nickel_mining,Nickel,USA,13,185.0,185.0,185.0,185.0,185.0
Steel_production,Steel,AUS,0,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUS,1,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUS,2,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUS,3,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUS,4,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUS,5,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUS,6,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUS,7,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUS,8,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUS,9,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUS,10,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUS,11,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUS,12,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUS,13,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUT,0,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUT,1,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUT,2,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUT,3,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUT,4,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUT,5,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUT,6,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUT,7,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUT,8,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUT,9,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUT,10,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUT,11,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUT,12,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,AUT,13,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,BRA,0,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,BRA,1,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,BRA,2,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,BRA,3,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,BRA,4,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,BRA,5,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,BRA,6,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,BRA,7,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,BRA,8,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,BRA,9,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,BRA,10,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,BRA,11,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,BRA,12,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,BRA,13,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,CHN,0,3160.591684099132,3160.5916840991313,3160.591684099134,3292.9554840991336,3160.591684099132
Steel_production,Steel,CHN,1,3338.7153750000066,3338.715375000007,28575.0,3407.420675000007,3338.7153750000066
Steel_production,Steel,CHN,2,3654.7536250000085,3654.7536250000085,28575.0,3555.9969250000086,3654.7536250000085
Steel_production,Steel,CHN,3,3895.444125000013,3895.44412500001,28575.0,3765.718425000008,3895.444125000013
Steel_production,Steel,CHN,4,4172.19925000001,4172.199250000011,28575.0,4013.7985500000077,4172.19925000001
Steel_production,Steel,CHN,5,4478.744125000012,4478.744125000013,28575.0,4293.962425000011,4478.744125000012
Steel_production,Steel,CHN,6,4819.038625000014,4819.038625000015,28575.0,4621.066425000012,4819.038625000014
Steel_production,Steel,CHN,7,5192.887375000013,5192.887375000011,28575.0,5006.958675000011,5192.887375000013
Steel_production,Steel,CHN,8,5614.0032500000125,5614.003250000016,28575.0,5448.720550000011,5614.0032500000125
Steel_production,Steel,CHN,9,6078.756875000013,6078.756875000017,28575.0,5953.619175000011,6078.756875000013
Steel_production,Steel,CHN,10,6594.41887500002,6594.418875000018,28575.0,6531.219175000014,6594.41887500002
Steel_production,Steel,CHN,11,7174.427625000017,28575.0,28575.0,7190.370925000014,7174.427625000017
Steel_production,Steel,CHN,12,7822.049750000022,28575.0,28575.0,7945.811050000017,7822.049750000022
Steel_production,Steel,CHN,13,8542.780750000016,28575.0,39600.0,8816.91375000002,8542.780750000016
Steel_production,Steel,CZE,0,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,CZE,1,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,CZE,2,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,CZE,3,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,CZE,4,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,CZE,5,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,CZE,6,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,CZE,7,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,CZE,8,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,CZE,9,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,CZE,10,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,CZE,11,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,CZE,12,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,CZE,13,0.0,0.0,192.68,0.0,0.0
Steel_production,Steel,DEU,0,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,DEU,1,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,DEU,2,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,DEU,3,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,DEU,4,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,DEU,5,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,DEU,6,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,DEU,7,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,DEU,8,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,DEU,9,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,DEU,10,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,DEU,11,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,DEU,12,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,DEU,13,0.0,0.0,1520.0,0.0,0.0
Steel_production,Steel,ITA,0,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ITA,1,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ITA,2,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ITA,3,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ITA,4,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ITA,5,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ITA,6,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ITA,7,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ITA,8,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ITA,9,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ITA,10,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ITA,11,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ITA,12,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ITA,13,0.0,0.0,960.0,0.0,0.0
Steel_production,Steel,JPN,0,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,JPN,1,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,JPN,2,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,JPN,3,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,JPN,4,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,JPN,5,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,JPN,6,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,JPN,7,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,JPN,8,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,JPN,9,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,JPN,10,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,JPN,11,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,JPN,12,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,JPN,13,0.0,0.0,3880.0,0.0,0.0
Steel_production,Steel,KOR,0,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,KOR,1,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,KOR,2,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,KOR,3,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,KOR,4,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,KOR,5,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,KOR,6,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,KOR,7,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,KOR,8,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,KOR,9,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,KOR,10,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,KOR,11,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,KOR,12,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,KOR,13,0.0,0.0,2760.0,0.0,0.0
Steel_production,Steel,ROE,0,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROE,1,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROE,2,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROE,3,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROE,4,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROE,5,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROE,6,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROE,7,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROE,8,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROE,9,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROE,10,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROE,11,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROE,12,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROE,13,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROW,0,0.0,0.0,0.0,0.0,0.0
Steel_production,Steel,ROW,1,0.0,0.0,1925.9199999917496,0.0,0.0
Steel_production,Steel,ROW,2,0.0,0.0,1925.9199999917496,0.0,0.0
Steel_production,Steel,ROW,3,0.0,0.0,1925.9199999917587,0.0,0.0
Steel_production,Steel,ROW,4,0.0,0.0,1925.9199999917405,0.0,0.0
Steel_production,Steel,ROW,5,0.0,0.0,1925.9199999917587,0.0,0.0
Steel_production,Steel,ROW,6,0.0,0.0,1925.9199999917587,0.0,0.0
Steel_production,Steel,ROW,7,0.0,0.0,1925.9199999917405,0.0,0.0
