carrier,node,time_operation,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4,value_scenario_S5
HP,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
HP,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
HP,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
HP,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
HP,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
HP,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
HP,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
HP,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
HP,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
HP,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
HP,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
HP,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
HP,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
HP,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
HP,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
HP,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
HP,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
HP,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
HP,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
HP,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
HP,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
HP,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
HP,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
HP,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
HP,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
HP,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
HP,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
HP,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
HP,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
HP,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
HP,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
HP,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
HP,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
HP,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
HP,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
HP,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
HP,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
HP,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
HP,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
HP,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
HP,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
HP,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
HP,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
HP,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
HP,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
HP,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
HP,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
HP,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
HP,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
HP,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
HP,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
HP,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
HP,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
HP,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
HP,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
HP,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
HP,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
HP,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
HP,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,CHN,0,23.13692063125,23.13692063125,23.13692063125,23.13692063125,23.13692063125,23.32045
Refrigerant,CHN,1,25.089294918749996,25.089294918749996,25.089294918749996,25.089294918749996,25.089294918749996,27.074706756250002
Refrigerant,CHN,2,27.440337931250003,27.440337931250003,27.446025431249996,27.440337931250003,27.440337931250003,29.749462931249997
Refrigerant,CHN,3,31.640124999999998,31.640124999999998,31.475187499999997,31.640124999999998,31.640124999999998,34.79005473749999
Refrigerant,CHN,4,33.63075,33.63075,33.63075,33.63075,33.63075,38.959375
Refrigerant,CHN,5,38.572189912499994,38.572189912499994,37.14830339999999,38.572189912499994,38.572189912499994,42.144375
Refrigerant,CHN,6,43.82618240624999,43.82618240625,43.939303525,43.82618240625,43.82618240624999,45.61375
Refrigerant,CHN,7,50.47931899999999,50.479319,50.74586521874999,50.47931899999999,50.479319,49.3675
Refrigerant,CHN,8,58.456614287499995,58.456614287499995,59.738427775000005,58.456614287499995,58.456614287499995,55.5297721875
Refrigerant,CHN,9,64.85612445,64.85612445,69.4869916,64.85612445,64.85612445,63.285374999999995
Refrigerant,CHN,10,74.127125,74.08672896249999,81.56955698124999,74.08672896249999,73.89158230625,68.631625
Refrigerant,CHN,11,80.83837500000001,81.80042586249999,86.24762662750001,81.80042586249999,83.16474764882702,65.20208866249999
Refrigerant,CHN,12,88.0615,96.33658841249999,99.815569425,96.33658841249999,95.50692981848266,66.8833887375
Refrigerant,CHN,13,95.79649999999998,113.16634169374998,121.01393866250001,113.16634169374998,112.36668124973266,68.65465539374999
Refrigerant,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,DEU,0,3.355625,3.355625,3.355625,3.355625,3.355625,2.4171875
Refrigerant,DEU,1,3.98125,3.98125,3.9812499999999997,3.98125,3.98125,2.4171875
Refrigerant,DEU,2,3.98125,3.98125,3.9812499999999997,3.98125,3.98125,3.128125
Refrigerant,DEU,3,4.1305,4.1305,4.3229297375,4.1305,4.1305,3.128125
Refrigerant,DEU,4,4.8983125,4.8983125,5.18,4.898312499999999,4.8983125,3.7253125
Refrigerant,DEU,5,5.18,5.18,5.18,5.18,5.18,3.8959374999999996
Refrigerant,DEU,6,5.18,5.18,5.18,5.18,5.18,4.06225
Refrigerant,DEU,7,5.18,5.18,5.18,5.18,5.18,4.06225
Refrigerant,DEU,8,5.18,5.18,5.18,5.18,5.18,5.18
Refrigerant,DEU,9,5.18,5.18,5.18,5.18,5.18,5.18
Refrigerant,DEU,10,5.18,5.18,5.18,5.18,5.18,5.18
Refrigerant,DEU,11,5.18,5.18,5.18,5.18,5.18,5.18
Refrigerant,DEU,12,5.18,5.18,5.18,5.18,5.18,5.18
Refrigerant,DEU,13,5.18,5.18,5.18,5.18,5.18,5.18
Refrigerant,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
Refrigerant,JPN,0,4.379375,4.379375,4.379375,4.379375,4.379375,3.3943
Refrigerant,JPN,1,4.379375,4.379375,4.379375,4.379375,4.379375,3.6392435625
Refrigerant,JPN,2,4.379375,4.379375,4.379375,4.379375,4.379375,5.198375
Refrigerant,JPN,3,5.198375,5.198375,5.198375,5.198375,5.198375,5.198375
Refrigerant,JPN,4,5.198375,5.198375,5.198375,5.198375,5.198375,5.198375
Refrigerant,JPN,5,5.198375,5.198375,5.198375,5.198375,5.198375,5.198375
Refrigerant,JPN,6,5.198375,5.198375,5.198375,5.198375,5.198375,8.07625
Refrigerant,JPN,7,5.5281100875,5.5281100875,5.5281100875,5.5281100875,5.5281100875,8.07647989747711
Refrigerant,JPN,8,7.39375,7.39375,7.39375,7.39375,7.39375,9.384375
Refrigerant,JPN,9,10.12375,10.12375,7.9625,10.12375,10.12375,10.12375
Refrigerant,JPN,10,10.863125,10.863125,10.863125,10.863125,10.863125,12.1480400375
Refrigerant,JPN,11,11.71625,10.863125,13.893064753750004,10.863125,10.863125,10.863125
Refrigerant,JPN,12,12.626249999999999,13.12846364375,18.654999999999998,13.12846364375,13.12846364375,10.863125
Refrigerant,JPN,13,13.593124999999999,17.824817806249996,18.654999999999998,17.824817806249996,17.824817806249996,10.863125
Refrigerant,KOR,0,2.064,2.064,2.064,2.064,2.064,2.064
Refrigerant,KOR,1,2.064,2.064,2.064,2.064,2.064,2.064
Refrigerant,KOR,2,2.064,2.064,2.064,2.064,2.064,2.064
Refrigerant,KOR,3,2.064,2.064,2.064,2.064,2.064,2.064
Refrigerant,KOR,4,2.064,2.064,2.064,2.064,2.064,2.064
Refrigerant,KOR,5,2.064,2.064,2.064,2.064,2.064,2.064
Refrigerant,KOR,6,2.064,2.064,2.064,2.064,2.064,2.064
Refrigerant,KOR,7,2.064,2.064,2.064,2.064,2.064,2.064
Refrigerant,KOR,8,2.064,2.064,2.064,2.064,2.064,2.064
Refrigerant,KOR,9,2.064,2.064,2.064,2.064,2.064,2.064
Refrigerant,KOR,10,2.064,2.064,2.064,2.064,2.064,2.064
Refrigerant,KOR,11,2.064,2.064,2.064,2.064,2.064,2.064
Refrigerant,KOR,12,2.064,2.064,2.064,2.064,2.064,2.064
Refrigerant,KOR,13,2.064,2.064,2.064,2.064,2.064,2.064
Refrigerant,ROE,0,9.6289375,9.6289375,9.6289375,9.6289375,9.6289375,7.9625
Refrigerant,ROE,1,10.2375,10.2375,10.237499999999999,10.2375,10.2375,7.9625
Refrigerant,ROE,2,10.2375,10.2375,10.237499999999999,10.2375,10.2375,7.9625
Refrigerant,ROE,3,11.567,11.567,11.567,11.567,11.567,9.44125
Refrigerant,ROE,4,11.567,11.567,11.567,11.567,11.567,10.01
Refrigerant,ROE,5,11.567,11.567,11.567,11.567,11.567,10.578750000000001
Refrigerant,ROE,6,11.567,11.567,11.567,11.567,11.567,11.204374999999999
Refrigerant,ROE,7,11.567,11.567,11.567,11.567,11.567,11.567
Refrigerant,ROE,8,11.567,11.567,11.567,11.567,11.567,11.567
Refrigerant,ROE,9,11.567,11.567,11.567,11.567,11.567,11.567
Refrigerant,ROE,10,11.567,11.567,11.567,11.567,11.567,11.567
Refrigerant,ROE,11,11.567,11.567,11.567,11.567,11.567,11.567
Refrigerant,ROE,12,11.567,11.567,11.567,11.567,11.567,11.567
Refrigerant,ROE,13,11.567,11.567,11.567,11.567,11.567,11.567
Refrigerant,ROW,0,5.3807668687499985,5.3807668687499985,5.3807668687499985,5.3807668687499985,5.3807668687499985,6.7681249999999995
Refrigerant,ROW,1,6.7681249999999995,6.7681249999999995,6.7624375,6.7681249999999995,6.7681249999999995,6.7681249999999995
Refrigerant,ROW,2,6.7681249999999995,6.7681249999999995,6.7624375,6.7681249999999995,6.7681249999999995,6.7681249999999995
Refrigerant,ROW,3,6.7681249999999995,6.7681249999999995,6.7624375,6.7681249999999995,6.7681249999999995,6.7681249999999995
Refrigerant,ROW,4,6.7681249999999995,6.7681249999999995,6.878874999999999,6.7681249999999995,6.7681249999999995,6.7681249999999995
Refrigerant,ROW,5,7.1120624999999995,7.1120625,9.0374375,7.1120624999999995,7.1120624999999995,6.7681249999999995
Refrigerant,ROW,6,8.131848312499999,8.131848312499999,9.0374375,8.131848312499999,8.131848312499997,6.7681249999999995
Refrigerant,ROW,7,9.01960871875,9.01960871875,9.0374375,9.01960871875,9.01960871875,6.7681249999999995
Refrigerant,ROW,8,9.941209687499992,9.941209687499988,9.0374375,9.941209687499988,9.941209687499988,6.7681249999999995
Refrigerant,ROW,9,10.57875,10.57875,11.944326143749999,10.57875,10.57875,8.36922465625
Refrigerant,ROW,10,11.072590899999996,11.112986937500006,11.944326143749999,11.112986937500006,11.308133593749998,12.626249999999999
Refrigerant,ROW,11,11.939375,20.406733331250006,21.2437600375,20.406733331250006,19.042411544922977,9.862496393750002
Refrigerant,ROW,12,12.565000000000001,22.375937499999996,21.68458735625,22.375937499999996,23.205596094017338,10.303323712500001
Refrigerant,ROW,13,13.190624999999999,22.878574293750006,22.51496235625,22.878574293750006,23.67823473776734,10.77596235625
Refrigerant,USA,0,15.185624999999998,15.185624999999998,15.185624999999998,15.185624999999998,15.185624999999998,17.204687499999995
Refrigerant,USA,1,15.8507804,15.8507804,15.856467899999998,15.8507804,15.8507804,18.444562499999996
Refrigerant,USA,2,19.3375,19.3375,19.3375,19.3375,19.3375,19.3375
Refrigerant,USA,3,19.359304737499993,19.359304737499993,19.3375,19.359304737499993,19.359304737499993,19.3375
Refrigerant,USA,4,23.897369518749993,23.897369518749993,23.504932018749994,23.897369518749993,23.897369518749993,21.298744518749995
Refrigerant,USA,5,26.514290643749998,26.514290643749998,26.012802156249997,26.514290643749998,26.514290643749998,25.558355556250003
Refrigerant,USA,6,29.439428768750002,29.439428768750002,28.4207184625,29.439428768750002,29.439428768750002,27.6180844875
Refrigerant,USA,7,31.92999866875,31.929998668749995,31.645623668749998,31.92999866875,31.929998668749995,33.86268157752289
Refrigerant,USA,8,32.859448212500006,32.859448212500006,32.48140691249999,32.859448212500006,32.859448212500006,36.96875
Refrigerant,USA,9,36.31660020625001,36.31660020625001,32.48140691249999,36.31660020625,36.31660020625001,40.096875
Refrigerant,USA,10,40.795574137500004,40.795574137500004,32.48140691249999,40.795574137500004,40.795574137500004,43.4525
Refrigerant,USA,11,49.37185833125,40.7955741375,32.4814069125,40.7955741375,40.7955741375,67.938148275
Refrigerant,USA,12,57.045625,41.3643241375,33.05015691249999,41.3643241375,41.3643241375,85.15547624375
Refrigerant,USA,13,61.31125,41.3643241375,33.05015691249999,41.3643241375,41.3643241375,104.94031518125
Iron,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
Iron,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
Iron,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Iron,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Iron,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Iron,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Iron,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Iron,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
Iron,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
Iron,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
Iron,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
Iron,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
Iron,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
Iron,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
Iron,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
Iron,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Iron,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Iron,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
Iron,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
Iron,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
Iron,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
Iron,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
Iron,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
Iron,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
Iron,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
Iron,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
Iron,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
Iron,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
Iron,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
Iron,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
Iron,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
Iron,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
Iron,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
Iron,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
Iron,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
Iron,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
Iron,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
Iron,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
Iron,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
Iron,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
Iron,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
Iron,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
Iron,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
Iron,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
Iron,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
